SSAP-MD386.PV,SSAP-FB385.PV,SSAP-MD385.PV,SSAP-PD3850.PV,SSAP-PD3851.PV,SSAP-TD3851.PV,SSAP-TD3855.PV,SSAP-TD385A.PV,SSAP-TD385F.PV,SSAP-MD385A.PV,SSAP-PD385A.PV,SSAP-TD385A1.PV,SSAP-TD385A8.PV,SSAP-FB389.PV,SSAP-MJ384.PV,SSAP-PVU01.PV,SSAP-WV383.PV,half_假比重,half_含水率,half_平均粒徑μm,half_膠體強度,half_茶袋保持力,SSAP-FJ3021.PV,EC-SAP,EC,bad_ratio,mix,bridge,FT_total,high_FT,low_FT,TD385,TD385A,PD385A,BC283FA,BC283FAN,BC283GAN,BC583AN,BC586G,last_tea
-0.5908662835348385,0.4859592783656978,0.5026142601238618,0.310546371082665,-0.31308546777426516,-0.2588967897390577,-0.17877880529961815,0.023911996589667115,-0.1669001043901453,0.20258223229162242,0.6243502150024021,0.2436798148556467,-0.45672955525722847,0.9709512881006598,-1.1802920960914964,-1.5313614672652132,-0.8623805763130608,0.3076594449826852,0.529272449919659,0.9331176064038295,0.7054226317776437,0.2663840866466702,-0.155662236904013,0.09817231520331673,-0.30098993200969376,-0.06415843341135274,-0.05145988342372756,-0.054771065115162394,0.4296671840551825,-0.3126664900417768,0.4300995227933286,-0.20253640634052428,0.13470177357322857,0.2570603507369915,-0.438158786700517,-0.5453066633196861,1.6824115057191777,-0.5712189420985675,-0.33822835790443384,0.10059171824045388
-0.6509638769543621,0.4799314130255032,0.5126641030892457,0.23417565875058224,-0.31190187769011374,-0.28220895995199397,-0.17877880529961815,-0.006624811361296473,-0.1717793870318196,0.1144155168314632,0.6243502150024021,0.23796652501515095,-0.5741910589536705,0.9781063218997906,-1.1845300048827854,-0.77370358326691,-0.9937826754502918,0.3182704390240526,0.46989859083820784,0.9079417336676099,0.7054226317776437,0.2663840866466702,-0.1521042147467973,0.17059023390547717,-0.29508892419829136,-0.06423354827427016,-0.051465453989477224,-0.05477083344493997,1.0172358146161475,-0.3126664900417768,1.016348232375959,-0.2033168678077243,0.12483300996602917,0.25277404862881037,-0.438158786700517,-0.5453066633196861,1.6824115057191777,-0.5712189420985675,-0.33822835790443384,0.411480310682742
-0.6709191232367758,0.47385297225991757,0.5347531743736038,0.26725429471303286,-0.31070833453077484,-0.2772939940360923,-0.17877880529961815,-0.0027634446189933534,-0.17569234252637725,0.21426691611922552,0.6243502150024021,0.2322054155985707,-0.5551444596380523,0.958652243912275,-1.1885030427357393,-0.9876351088020962,-0.922649985682526,0.3182704390240526,0.46989859083820784,0.9079417336676099,0.7054226317776437,0.2663840866466702,-0.15124258980863478,0.15468329476074805,-0.2774828636270972,-0.06414040817902629,-0.0513863334216039,-0.05477075437134247,0.46930799380442,-0.3126664900417768,0.46965128296832953,-0.2016429954181019,0.11488119845868153,0.1350388561843833,-0.438158786700517,-0.5453066633196861,1.6824115057191777,-0.5712189420985675,-0.33822835790443384,0.7223689031250301
-0.6480170565878195,0.4677745324044517,0.5286752792221596,0.2699982065538175,-0.30951922919942815,-0.28184965054336647,-0.17877880529961815,0.002515067943151308,-0.15943814315388016,0.21426691611922552,0.6243502150024021,0.22644426786499197,-0.5727023244712178,0.9334475077477036,-1.1885030427357393,-0.8238016478439337,-0.9255873445654561,0.23338248669311332,0.529272449919659,0.9247256488250896,0.6924031979151408,0.22875354895492594,-0.15124258980863478,0.146471081795922,-0.28609152908626573,-0.06414062787344246,-0.0517149033376162,-0.05477087055152881,1.1307008176921474,-0.3126664900417768,1.1295583463546226,-0.19943751049811545,0.10492954687851137,0.14167786779671715,-0.438158786700517,-0.5453066633196861,1.6824115057191777,-0.5712189420985675,-0.33822835790443384,0.4892024587933154
-0.5747108029150029,0.49205377730666033,0.48061693799840155,-0.8719545995691979,-0.1770158472551326,-0.14470108447486538,-0.17877880529961815,0.007778921018702781,-0.14307483609990151,0.1144155168314632,0.6243502150024021,0.22069909830709564,-0.5870930111791638,0.9428124278310589,-1.1964491184416455,-0.972864397414065,-0.9264292231042274,0.23338248669311332,0.5886463090011101,0.9247256488250896,0.6793837640526352,0.22875354895492594,-0.15124258980863478,0.14973427165959677,-0.2835659944621659,-0.06414064171685056,-0.05147387359902047,-0.05477075193379053,0.8017231506580709,-0.3126664900417768,0.8013196985627872,-0.07482418893919576,0.09500531138642815,0.13510747746437174,-0.438158786700517,-0.5453066633196861,1.6824115057191777,-0.5712189420985675,-0.33822835790443384,0.2560360144615952
-0.5827310081944551,0.49784406738470144,0.5121117731526947,-0.021632132986351475,-0.18014907247639697,-0.1408438357490025,-0.17877880529961815,0.01304422347852352,-0.12670688150928558,0.1198622590688235,0.6243502150024021,0.21495285587410273,-0.48778824309092855,0.9550957961537214,-1.2271739462526228,-1.3019805036822087,-0.9231940149458681,0.14849453436217402,0.648020168082565,0.9415095639825692,0.6663643301901323,0.19112301126318704,-0.15124258980863478,0.14313498142302986,-0.2879920964584246,-0.06414055706115245,-0.05184633954145671,-0.05477078049426354,0.40654265451641103,-0.3126664900417768,0.4070269404655973,-0.08407038870221895,0.08507837997901431,0.13616698241476513,-0.438158786700517,-0.5453066633196861,1.6824115057191777,-0.5712189420985675,-0.33822835790443384,0.2948970885168846
-0.646798218997848,0.5213243106677066,0.4441557310111286,0.3052619306969941,-0.18129865978007914,-0.22240059336886414,-0.17877880529961815,0.018316979914573598,-0.11031588234642324,0.12863682544520785,0.6243502150024021,0.20919757063662767,-0.6965189146747187,0.9571892946955514,-1.1845300048827854,-1.6337792734181447,-0.9025068137260106,0.14849453436217402,0.7073940271640125,0.9415095639825692,0.6533448963276319,0.19112301126318704,-0.15124258980863478,0.12825412432262792,-0.29202057919438634,-0.06414075702820833,-0.05137380776729371,-0.05477074989270789,0.6452855193831443,-0.3126664900417768,0.645233490594996,-0.08238125070283818,0.06183392385726679,-0.11356031946988199,-0.438158786700517,-0.5453066633196861,1.6824115057191777,-0.5712189420985675,-0.33822835790443384,0.33375816257216856
-0.6935074392469807,0.5228685830911237,0.38530431780676383,0.20445037221128698,-0.18129865978007914,-0.18258436025752578,-0.17877880529961815,0.023589467179264006,-0.09392524365731005,0.11528779519624809,0.6243502150024021,0.23371173224717753,-0.39240060247613223,0.9330264715879208,-1.1808218379681665,-0.6949436509050093,-0.9552749935527822,0.14849453436217402,0.7667678862454637,0.9163336912463498,0.6403254624651263,0.22875354895492594,-0.15124258980863478,0.14007274003597292,-0.30499316845042224,-0.06414027588077913,-0.051602463135250465,-0.05477075578101106,0.8606299580062327,-0.3126664900417768,0.8600941769765208,-0.07800432168162054,0.03033875595360911,-0.11475161401708911,-0.438158786700517,-0.5453066633196861,1.6824115057191777,-0.5712189420985675,-0.33822835790443384,0.17831386635102728
-0.7123123576267012,0.5244128555145413,0.33333924670709697,0.28036394146436844,-0.18129865978007914,-0.1827015444874013,-0.17877880529961815,0.028861933738460226,-0.07753461784225149,0.08016838124893434,0.6243502150024021,0.27278208853936503,-0.2627423619772755,0.9596561766088806,-1.144799626353252,0.10782138270798376,-1.0012275415112382,0.14849453436217402,0.8261417453269149,0.9163336912463498,0.627306028602626,0.22875354895492594,-0.15124258980863478,0.1842760699767834,-0.2862857807751132,-0.06414045233217675,-0.05154825130499855,-0.05477077953980043,0.5916994466525403,-0.3126664900417768,0.5917677942389377,-0.08846514098231764,0.012376923070991227,-0.11234541748124152,-0.438158786700517,-0.5453066633196861,1.6824115057191777,-0.5712189420985675,-0.33822835790443384,0.022869570129880466
-0.7203368614557591,0.5259571288480797,0.3854268409514951,0.3361555770746529,-0.18129865978007914,-0.1919383193538133,-0.17877880529961815,0.0347522106942181,-0.061143979153138295,0.11052619057969094,0.6243502150024021,0.311851870077033,-0.14058011980584018,0.9462932034186882,-1.1445347554149168,0.16730910528866275,-0.9818600254778385,0.14849453436217402,0.885515604408366,0.8911578185101302,0.6142865947401204,0.2663840866466702,-0.15159638807803114,0.16749242641636247,-0.2925139539893793,-0.06414021968769223,-0.051800705732969084,-0.05477079987720666,0.4773325328231949,-0.3126664900417768,0.47765779556969296,-0.0831973357492348,-0.0019390727246423177,-0.11066837065856643,-0.438158786700517,-0.5453066633196861,1.6824115057191777,-0.5712189420985675,-0.33822835790443384,-0.09371365203597688
-0.718883373993907,0.5275014012714974,0.36506365245018907,0.25800670915701235,-0.18129865978007914,-0.2015291567151434,-0.17877880529961815,0.045308366187945856,-0.04746085884472981,0.14626218445129105,0.6243502150024021,0.35092222636922055,-0.6128309863291417,0.9800725138966799,-1.144799626353252,-0.5347958886882899,-0.9341327870043421,0.14849453436217402,0.885515604408366,0.8911578185101302,0.6142865947401204,0.2663840866466702,-0.1552427370649213,0.14445626211442567,-0.2916887553713942,-0.06414031482166141,-0.051671942735357045,-0.054770953604503264,0.6468548833099831,-0.3126664900417768,0.6467993290845294,-0.08271233436692395,-0.016254885746359655,-0.11232579012369522,-0.438158786700517,-0.5453066633196861,1.6824115057191777,-0.5712189420985675,-0.33822835790443384,-0.21029687420183424
-0.7207297905085922,0.5307303350168912,0.3332005534067355,0.7215151066196583,-0.18129865978007914,-0.21044746096701133,-0.17877880529961815,0.055864521681667736,-0.04581788383556113,0.07693640408469708,0.6243502150024021,0.3899920462238652,-0.1303216903913625,0.9656668501682868,-1.144269884913616,-0.553629615047274,-0.9549307990547385,0.20154950456901108,0.885515604408366,0.8491980306164311,0.5915025854807395,0.22875354895492594,-0.15883013874559823,0.18768685916399325,-0.2625719807581636,-0.06425119350806718,-0.05153432370253308,-0.05477125102989182,1.0096393553381933,-0.3126664900417768,1.0087688378721273,-0.09180889445262383,-0.030570858695254485,-0.11588852787551049,-0.438158786700517,-0.5453066633196861,1.6824115057191777,-0.5712189420985675,-0.33822835790443384,-0.09371365203597688
-0.6804788708291747,0.5485842337829194,0.2922644662133669,0.466519334920526,-0.18129865978007914,-0.19314791291257769,-0.17877880529961815,0.07697683266911738,-0.04253282212756765,0.0678079557796248,0.6243502150024021,0.4681321840537316,0.0537940040113966,0.940326892378933,-1.144799626353252,-0.09555856500084824,-0.9590153845282403,0.25460447477584813,0.885515604408366,0.8072382427227318,0.5687185762213587,0.19112301126318704,-0.16600506853598507,0.17115217831796728,-0.2790739973409498,-0.06414005032591968,-0.051761573162028875,-0.054771727072038034,1.0416708928479816,-0.3126664900417768,1.040728419364987,-0.08851397717040907,-0.05920296452022813,-0.11583368380897771,-0.438158786700517,-0.5453066633196861,1.6824115057191777,-0.5712189420985675,-0.33822835790443384,0.022869570129880466
-0.6729872007978713,0.5212084895761123,0.3484282525508575,0.36542344285660006,-0.18129865978007914,-0.18258436025752578,-0.17877880529961815,0.09808856390284165,-0.039247052346123176,0.0798678197541831,0.6243502150024021,0.4774098332145731,-0.8304718364343886,0.9861711590599394,-1.1408265688337416,-0.15594654774647593,-0.9347749700123913,0.28643745689995037,0.885515604408366,0.8408060730376912,0.5459345669619778,0.22875354895492594,-0.1731799974035328,0.1484040994426869,-0.2884666476916418,-0.06413985695144266,-0.05169011499328272,-0.05477212937089611,0.6339328169852662,-0.3126664900417768,0.6339062910392989,-0.08337711669060428,-0.06438858050101098,-0.11524643525709029,-0.438158786700517,-0.5453066633196861,1.6824115057191777,-0.5712189420985675,-0.33822835790443384,-0.05485257798069294
-0.5937489082931476,0.493832746279427,0.32197697511033857,0.41456420604848143,-0.18129865978007914,-0.18328078860759023,-0.17877880529961815,0.11133336862291188,-0.03596200351217701,0.0036013165048725216,0.6243502150024021,0.38950676182330296,-0.6474900175713114,0.966013614825705,-1.144799626353252,0.1864151600018,-0.9355395932530439,0.3182704390240526,0.885515604408366,0.8743739033526505,0.523150557702597,0.2663840866466702,-0.17845198474724028,0.1546530635739975,-0.2832556288033654,-0.06414040069982449,-0.051738215280050535,-0.0547725126685963,0.3558756961982066,-0.3126664900417768,0.3564738009895062,-0.08811018974955516,-0.06438858050101098,-0.11566065359242807,-0.438158786700517,-0.5453066633196861,1.6824115057191777,-0.5712189420985675,-0.33822835790443384,-0.13257472609126636
-0.5585531637026993,0.46776031631403187,0.28962746359234276,0.06725760725956541,-0.18129865978007914,-0.20152744247077148,-0.17877880529961815,0.07440765411735084,-0.04591949881254672,-0.039293205235491,0.6243502150024021,0.3016031539944464,-0.6823888421223538,0.9729057176877579,-1.144799626353252,-0.2645721522277615,-0.9247195750260649,0.23338248669311332,0.9448894634898172,0.8491980306164311,0.5622088592901084,0.3040146243384091,-0.17598200716195803,0.15604903307971255,-0.277192084219779,-0.06414029582979515,-0.05158430275824137,-0.054772291174419015,0.6267235436319701,-0.3126664900417768,0.6267132126811791,-0.08722680297658918,-0.06438858050101098,-0.11688956448339771,-0.438158786700517,-0.5453066633196861,1.6824115057191777,-0.5712189420985675,-0.33822835790443384,-0.28801902231240767
-0.6300538401879713,0.4612249065118662,0.41210347662992397,0.2846323678251762,-0.18129865978007914,-0.20152744247077148,-0.17877880529961815,0.055914504733389714,-0.054128657774519695,0.04034670413429467,0.6243502150024021,0.2575779922446873,-0.5259093894396404,0.9881371506750607,-1.1408265688337416,-0.07026563445842168,-0.9872161740168195,0.23338248669311332,1.0042633225712647,0.8491980306164311,0.6012671608776174,0.3040146243384091,-0.17478422403452654,0.1869986550892015,-0.27761231200820324,-0.06414033158689508,-0.05089395972470636,-0.05477222374527144,0.4928720616778922,-0.3126664900417768,0.49316241624675466,-0.09456350549132994,-0.06438858050101098,-0.1137294027009551,-0.438158786700517,-0.5453066633196861,1.6824115057191777,-0.5712189420985675,-0.33822835790443384,-0.36574117042298104
-0.6452497938439539,0.45468773016478947,0.4112943200146666,-0.029488629476804418,-0.18129865978007914,-0.1920597086914239,-0.17877880529961815,0.03741559922334577,-0.06233995383090029,0.03441504550109805,0.6243502150024021,0.21354060738206754,-0.6420314524669151,1.0025336990368208,-1.1306290971445387,-0.08032635346593357,-0.9699550384056854,0.14849453436217402,1.0636371816527157,0.8240221578802115,0.6403254624651263,0.3416451620301533,-0.17362535428709777,0.15367855237765424,-0.2994582785990619,-0.06414044951446218,-0.051635630694010844,-0.05477217837156368,0.611692713456195,-0.3126664900417768,0.6117161479364343,-0.09543743010948805,-0.06438858050101098,-0.11671044415927909,-0.438158786700517,-0.5453066633196861,1.6824115057191777,-0.5712189420985675,-0.33822835790443384,-0.3268800963676971
-0.672776469372892,0.45734538913351636,0.3838415776942444,1.6257685887930249,-0.18129865978007914,-0.19703590438556767,-0.17877880529961815,0.018870748232021964,-0.07057197712824875,0.06140222456918251,0.6243502150024021,0.17197263616043593,-0.5428994247990636,0.9844444573408894,-1.1410914393350424,-0.014577745913866267,-0.9861719611206211,0.14849453436217402,1.1230110407341742,0.8240221578802115,0.6793837640526352,0.3416451620301533,-0.17242433752949263,0.15951494972511013,-0.3015106338820116,-0.06414061997443815,-0.051867604005935285,-0.054772128724798,0.3453540529344721,-0.3126664900417768,0.3459757936670865,-0.0878339177676892,-0.06438858050101098,-0.11524391977787603,-0.438158786700517,-0.5453066633196861,1.6824115057191777,-0.5712189420985675,-0.33822835790443384,-0.28801902231240767
-0.7002405146613724,0.4866952823176307,0.3624676074647377,0.39001658049535065,-0.18129865978007914,-0.20032559616004786,-0.17877880529961815,0.0003210107451886635,-0.07880577704624836,0.04409735731742685,0.6243502150024021,0.2617764590696151,-0.36384280133541547,1.0197311015972497,-1.1726108913239253,-0.23457975970330502,-0.9656645846686646,0.14849453436217402,1.1823848998156292,0.8491980306164311,0.7184420656401493,0.3040146243384091,-0.17128172729405897,0.16681133556198288,-0.28589244650181433,-0.0641701392118474,-0.051695639619488205,-0.05477198487986558,1.0880733555824302,-0.3126664900417768,1.0870266430696032,-0.09302136923520465,-0.06438858050101098,-0.11624079426061698,-0.438158786700517,-0.5453066633196861,1.6824115057191777,-0.5712189420985675,-0.33822835790443384,-0.2491579482571237
-0.7019781319038935,0.48913945510750995,0.31435829223314254,0.3370703059082853,-0.22876225062384695,-0.1504224460966109,-0.17877880529961815,-0.018162386353200596,-0.08701028847158036,0.014566114563707704,0.6243502150024021,0.33902365827566766,-0.4764346687786231,0.9822688163008418,-1.1885030427357393,-0.08193882814327139,-0.9793957657879421,0.14849453436217402,1.2417587588970767,0.8491980306164311,0.7575003672276557,0.3040146243384091,-0.17010423187374418,0.14264772582485746,-0.3134467610530838,-0.06418471410400704,-0.05151223628656667,-0.054771943999476456,0.39205481270265113,-0.3126664900417768,0.39257164430752106,-0.13492512394381911,-0.06438858050101098,-0.11677941297258072,-0.438158786700517,-0.5453066633196861,1.6824115057191777,-0.5712189420985675,-0.33822835790443384,-0.21029687420183424
-0.7019781319038935,0.4915843086679147,0.2724235534628006,-0.37125131255086413,-0.24678341101415738,-0.23428252306804057,-0.17877880529961815,-0.020225191453032594,-0.09521713010226382,0.015802299897568244,0.6243502150024021,0.38673701978664804,-0.48579554514513434,1.0191784907608645,-1.1885030427357393,-1.152331924138385,-0.9472579861049097,0.14849453436217402,1.3011326179785279,0.8743739033526505,0.7965586688151671,0.2663840866466702,-0.17699923024975386,0.13771292916453054,-0.3035200158722013,-0.06418493076241134,-0.05166172752328934,-0.05477235825114945,0.43483604981606033,-0.3126664900417768,0.4352567771542828,-0.14106532838100808,-0.08948940279371205,0.01161351736564017,-0.438158786700517,-0.5453066633196861,1.6824115057191777,-0.5712189420985675,-0.33822835790443384,0.06173064418516441
-0.7019781319038935,0.4940082057815849,0.26182488831876954,0.17451192729321632,-0.2454074043023918,-0.23681219844433857,-0.17877880529961815,-0.001162206291743132,-0.09608754548218142,0.08605052377128534,0.6243502150024021,0.3315462552254423,-0.9053977564843159,0.9647171548048662,-1.1866489592784295,-0.5738058783077056,-0.9563021402682848,0.14849453436217402,1.3011326179785279,0.8743739033526505,0.7965586688151671,0.2663840866466702,-0.1890110940051037,0.15922508599334873,-0.2884504065149403,-0.06418483746885645,-0.05161153777932735,-0.05477305998711063,0.6102804786330537,-0.3126664900417768,0.6103070855739595,-0.14586101223159695,-0.15426639936802752,-0.23514728981218647,-0.438158786700517,-0.5453066633196861,1.6824115057191777,-0.5712189420985675,-0.33822835790443384,0.33375816257216856
-0.7274276917363657,0.4964319772985543,0.2519327423883734,0.4196909301603424,-0.24403181052221445,0.30843638171969023,-0.17877880529961815,0.01790021982132104,-0.089788884552521,0.014566114563707704,0.6243502150024021,0.2408287642127365,-0.8698694944408145,0.9803218809918713,-1.1885030427357393,-0.7787055027920077,-0.9990340466569485,0.18032751648627626,-0.7769524498722703,0.8911578185101302,0.6639971603969501,0.22875354895492594,-0.20121808020994553,0.18868271002157147,-0.2814020333067333,-0.06422076396078588,-0.05154918356091883,-0.05477386694895847,0.6307250957436836,-0.3126664900417768,0.6307057756598731,-0.13523814349417865,-0.205524637141473,-0.11396800914370944,-0.438158786700517,-0.5453066633196861,1.6824115057191777,-0.5712189420985675,-0.33822835790443384,0.37261923662745805
1.9006934923274503,0.355662578982156,-1.5326883692263822,0.48899866924082364,0.5069205596504895,0.718939302346703,-0.17877880529961815,1.046066605251949,-1.4336588250105862,-0.1306613933794248,0.6243502150024021,5.096807212719863,0.5340387384520859,0.6741055183478942,-1.1885030427357393,0.15337967988267553,1.050705823688376,0.2652154688172155,-2.8550375177230682,-1.7187409884779596,0.5314356519787358,4.104698931204257,-0.46555796993041126,1.5026296711731864,1.902266082705626,-0.06421451410198707,-0.0533182781763408,-0.05479286003060878,0.443901869930242,-0.3126664900417768,0.4443022317051377,0.49585170636026143,0.6762264016291051,0.9074363263637056,2.2822776362202752,-0.5453066633196861,-0.5943849032181527,-0.5712189420985675,-0.33822835790443384,0.411480310682742
