SSAP-FB385.PV,SSAP-TD3851.PV,SSAP-TD385A5.PV,SSAP-TD385A8.PV,SSAP-DPF389.PV,SSAP-MJ384.PV,SSAP-TTF389.PV,half_假比重,EC-SAP,mix,FT_total
-0.42844146343544837,-0.009181039319515043,0.2265411147262995,1.676834090832888,1.1338946276817288,-0.37619085014936965,0.8310442832592653,0.9398855600520041,-0.13037013841009157,0.13584042991619194,0.2074830735728082
-0.9579254781373772,-1.0899550283074984,-1.352434297666095,0.06466793330834698,-0.8357655473142259,0.410140645556963,0.8310442832592653,-0.19123548539233756,-0.18570798778230785,-0.16281972902668598,-0.734656663349537
0.20668752881768984,-0.18651182419690238,0.24861351236537294,0.8388049099620514,1.0432267706257707,-0.3766532656742147,0.8172012657023683,0.8142054438915217,-0.11860942427882641,-0.10740752472136156,1.173805623380501
-0.03467885330812115,0.26074059818534306,0.6395166570625425,-0.6335206471013306,1.0737546718108233,-0.4274640833025649,0.4052164646841101,0.31148497924959206,-0.11297162070430283,-0.11478578119180695,0.665594290831115
0.4847658941176415,-0.8248607770505224,-1.4106614642908768,-1.7661677886005978,-0.238538040871016,0.17703668708733936,-0.4464391724662001,0.3743250373298333,-0.08266995402215996,-0.3909543643500547,1.8182890556829336
0.38190867070675105,-0.6127736895977058,-0.5995073953319062,0.3199942944799137,1.3255080753438413,-0.3369277409032809,-0.8654259292488525,0.7513653858112805,-0.13150201666087774,-0.19096548534286933,1.5382590397508806
1.5127677727440527,1.6378802897112275,0.8106158232760928,0.6907184233965924,0.9608014374261284,-0.09811472655814166,-1.7239226281916653,1.3169259085334513,-0.10626137574495301,-0.04996372649412647,-0.7371066283340489
1.5002464145367582,1.3894920645084303,-0.505256983763941,-0.09440960512813128,0.9362773584356237,-0.13014158506732323,-1.7239226281916653,1.6939662570148986,-0.12049262868167152,-0.048754609308030716,-0.7371066283340489
0.1425324055111127,-0.727444950898981,0.0789583378511553,-0.02234303359713614,1.3256098565875087,-0.4316214578701679,-0.7243679256009101,0.4371650954100745,-0.1112604295458258,-0.18986484352976943,1.5325112676618449
-0.13424778067052026,-0.7998831106789808,0.17605761308004303,-0.06645090843278904,-0.7132469042985863,-0.3823500159671051,1.2568721018344204,-0.631115891954026,-0.0927450279674827,-0.08849357941688821,-0.6948490819136892
-0.9251990614186185,-1.0827593218614386,-0.8042603716768942,-0.27196083199488247,-0.8620195374489069,3.3666029854524187,0.9896430675200001,-0.19123548539233756,0.1546011953365258,-0.17607481121999277,-0.7371066283340489
-0.8643063368790382,0.037684612522118306,0.025732359259055423,-0.35475179695937004,-1.4905890277336074,-0.3166035053123406,0.8310442832592653,-1.3223565308366791,-0.0815684382037778,-0.17417035677545875,-0.7371085603062745
0.13631633524289052,-1.0481848433887149,0.36627101241447285,-0.6634163436120636,-0.7473363949728251,0.17164743778328326,0.6452078017728985,-1.3223565308366791,-0.1207840460405118,-0.07765605271498202,-0.6962051574919031
0.5055321934512484,-0.09632724185547288,0.9556517538172995,-0.17350163103954885,1.1345051999009022,-0.3138317559756259,0.8310442832592653,0.7513653858112805,-0.24493914223529706,-0.13068634410864877,0.12621772138057025
1.5139991364573713,0.8274973038355783,0.1701225222574274,0.2722561497294189,0.984511439865775,-0.229300773469086,-1.7239226281916653,1.5682861408544162,-0.19768323411379554,-0.05698623337366053,-0.7369478069996611
-0.7760189282259229,-0.4420800019124787,-0.7419748674574377,-0.42146058921710733,-0.9136116953361104,-0.09041619887275655,-0.8722669910413552,-1.1338363565959557,-0.18415590180247507,-0.16654338582735725,-0.7435918292186643
-0.48545579402370276,-0.6049848676508895,-0.47152732384487395,-0.4201049425817222,-0.8911228138283298,-0.1087391836614467,0.5469715687485425,-0.8196360661947496,-0.17457245137697738,-0.10241767577910885,-0.7371066283340489
-0.44407320389291255,0.01378058337412871,0.31438046802149805,-0.26001103743981097,-1.4905890277336074,-0.4080634731468157,0.8310442832592653,-1.0081562404354731,-0.09348049001599854,-0.1744241283841857,-0.7371066283340489
-0.04815030884907764,-1.0529001009166243,0.2874975055622418,0.5050948122604433,-0.7026638969262797,0.5735499414238597,0.46894601823217813,-0.7567960081145084,-0.09990347655316387,-0.09109215363532422,-0.6896538974246199
0.19922379530277867,-0.7474433063039323,-0.6572405167913644,0.8224292086001622,1.313398696113488,-0.3373896298378659,0.24700630305711557,0.31148497924959206,-0.18442427390498192,-0.18434821119814726,0.35042038856370994
1.4913747080095403,1.6307424336136331,1.180159157927965,0.31171545881954127,0.9215222099612899,-0.21174745575659068,-1.7239226281916653,1.5682861408544162,-0.10856234160859533,-0.05078642205845452,-0.7364889901545618
0.3139310156740818,-1.0283393526170626,-1.8581418785556996,-1.9388629812872997,-0.5279425447158741,0.5525785264196691,-0.23613637852958172,-0.12839542731209636,-0.12708957086960254,-0.40409186485689097,1.8168521535019995
0.33014390883501166,0.04712937779862012,-0.13927442997724326,1.0519550659848846,1.010256639635507,-0.3433951144493652,0.4052164646841101,0.8770455019717629,-0.09718780573197548,-0.1093898941358482,1.1685075477823876
0.43844209772066484,-0.5361218452351381,1.3653441796894283,-0.312750564317013,-0.805746442447064,-0.014045203399427072,-0.30510486739656945,-0.06555536923185515,-0.2914349630453785,-0.09014718589653602,-0.6749795807689856
0.25100871662443347,-0.64396451701025,0.15825997484417426,0.28893201767465276,1.3195042763504987,-0.44132163822930287,-0.4464391724662001,0.5628452115705569,-0.1283880683781873,-0.18676598805195307,1.5365052981396223
-1.1520855244724213,-0.07106998292806203,0.2348714161541944,-2.0118750389492233,-0.9417991249110531,-0.20127651356785858,0.4052164646841101,0.06012474692862726,4.663899364343997,-0.17694456179478338,-0.7371066283340489
1.5406701182642557,2.5353121739739217,0.42730675092088083,2.441131053120332,0.7985965170696185,-0.39882522329519443,-0.3320074746285172,0.31148497924959206,4.695584465376307,-0.02855103516370356,-0.7371066283340489
1.644355570484359,2.163764136422608,0.649498273854637,-0.554760351109883,0.9771847390021771,0.1582514946383858,2.095942474861294,0.6256852696507981,-0.18629038699738443,0.5238577795023676,0.317518651421074
-0.0645249335218147,-1.044329429072072,0.10270634905477315,0.4184135508395432,-0.6914703351936209,-0.2442353855997305,0.5682209426381498,-0.8196360661947496,-0.07384277073732089,-0.09342723969976215,-0.5956983680669186
1.4721176218608523,0.8758937637382838,0.2501743570653676,1.075964367911568,0.9847149796098228,-0.22306469776005147,-1.7239226281916653,1.1284057342927278,-0.20965941849482025,-0.05424432123319035,-0.7371066283340489
1.6155364047121474,1.4392414044549138,-0.01681753370650396,1.480431793270527,0.9455374868336018,-0.360485600907878,0.8310442832592653,0.8142054438915217,-0.16115335191062247,-0.030383158148458485,-0.737086040291793
-1.5102959402127518,-1.3222339134263283,-0.7414195660182976,0.5161987993955203,-0.85092773986429,2.3842504321822284,0.8310442832592653,-0.3797556596330612,-0.1739281099805574,-0.16945211482125208,-0.7371066283340489
-0.5581982676987293,-3.674151547557577,0.06550359248563653,0.23197018452296392,1.1057072100126666,-0.3632573225293276,0.37234502080820864,0.9398855600520041,-0.13355535194808688,-0.11383148537467959,0.21454479337511126
0.4614734948393513,-0.5348919093358946,1.7070442439532378,-0.10969917397661338,-0.8118520226840745,-0.171098693564333,0.061356390932345094,-0.25407554347257877,-0.23529004670016418,-0.09133644489718408,-0.6526126296900736
-1.7072013101486707,0.29691948372470184,-0.02904676139408613,-0.5766074124637475,-0.7215911981032447,-0.12305850280402483,0.0021408251750629067,0.7513653858112805,-0.06352101607428375,0.2688832974318612,-0.7371066283340489
-0.9150187831904683,0.26314273043523795,-0.2861196278662994,-1.2766214388183872,1.2361631084048965,-0.24592912155551894,0.8054275847906208,1.2540858504532102,-0.15962101215590285,-0.19012879169833902,1.3124536203299364
1.6482472646887778,1.6625327011646962,0.35417396091700704,1.63306881006547,0.9417723898073039,-0.31706540810457373,0.53995507603355,1.2540858504532102,-0.1272112267328369,0.5197043954448671,-0.7371066283340489
0.456609978793974,-0.36755656360737815,0.8819462869720465,0.6367818483515015,1.141424856688771,-0.4482504849808554,0.18916977460706116,0.7513653858112805,-0.20733446177283354,-0.07488654995442716,0.20520404118974572
0.23078911890596454,-0.10519751882383559,0.27990969474983207,0.8181251660481259,1.1378632642994342,-0.4491742628500513,-0.17030468742782015,0.8142054438915217,-0.19999262337862272,-0.08290307666427967,0.1693198432326109
-0.04428889287332627,-1.177992340724264,1.0077468901517845,0.5139178229117877,-0.6904527364522588,-0.4039058075688149,1.3509907035460047,-0.8824761242749908,-0.0744545225169209,-0.09031376897871592,-0.6194650852135849
-2.2173586062107185,1.2100953224937308,-0.9692288939839458,1.9321574177642729,-1.4905890277336074,-0.3309232263264391,-0.8694887970763947,-1.1338363565959557,-0.13669258507492793,0.26189865774068877,-0.7371066283340489
-0.10887611225118221,-0.3652130844397434,0.18439348284557308,-1.4225004969517774,-0.8702620732111034,2.0253374120960097,-1.169870838703637,-1.1338363565959557,-0.13233067840302196,-0.08899560391030391,-0.6053980313424796
-0.7658200291990577,-0.4753753116543271,-0.5982527499126793,-0.37987042795450177,-0.9142222558020435,-0.14061184823179046,-0.7584033738744009,-1.3223565308366791,-0.04423626266992473,-0.16965870141962658,-0.7415536300203766
0.07612355497065038,-0.7957908793419737,-1.524227230401158,-2.2326209670673354,-0.7823417202403833,-0.24115670343733925,-1.455955340243662,0.6885253277310392,-0.08044721928700303,-0.4022196209199478,1.8819743858456965
1.6252638015328817,1.3068429319338442,-0.09173308102843288,0.6962908507318943,0.9449269382735505,-0.35448094775465877,1.1753811584472345,0.6256852696507981,-0.1222876421873593,-0.02402008282128302,-0.7371066283340489
1.6009534200230222,1.3809101197187512,0.6945205497503841,0.715594978728729,0.9455374868336018,-0.3745744398140383,0.8310442832592653,0.5628452115705569,0.04266701622008761,-0.02173721975581703,-0.7371066283340489
0.19539411844113327,-0.7689448504514055,-0.8409370503181093,1.693616359869296,1.3200130786213293,-0.4136065283758373,-0.763086295671856,0.18580486308910968,-0.20943896696757067,-0.1867205660641294,0.3501767806394134
1.3970017816557734,-0.6829433583596375,0.6115516220443391,0.7616243926291181,1.167475318985286,-0.43254524959699636,-0.8628977408239172,1.0027256181322453,-0.13337272327761504,-0.15075683122249625,0.6857364894230925
1.5356030009357091,1.5141416226350164,0.44146147873262864,0.5881545457562994,0.9714862028408967,0.01105254506309005,-1.7239226281916653,1.4426060246939338,-0.208282164026207,-0.0481487946732083,-0.7371066283340489
0.7433662029594644,0.14479109826915562,-0.0722785773326891,-0.6101201283684877,1.0000806648909668,-0.3720338497380063,0.4052164646841101,0.6885253277310392,-0.151202881277233,-0.11333516829317973,1.1699541950585184
-0.8363824761354531,0.12619646723712002,-0.17824262318785747,-1.0124034955802956,-1.2728233328679637,-0.22652905184763128,0.497301308678695,-1.0709962985157144,-0.05306289656710085,0.25728703043571227,-0.7432232418999299
0.3359605997728194,-0.3542018659531863,-0.0010420502604491253,0.7026167661659695,1.157401125637053,-0.42469259726098285,0.24149384433607718,0.4371650954100745,-0.26584692116575376,-0.15762212494713995,0.22472758126396344
-0.03157836790518101,-1.1115096003707647,0.27406366996566356,0.9192234043383709,-0.6892316216259727,-0.09503454777083808,-0.3091420517234193,-0.7567960081145084,-0.06095821453029493,-0.09304681020421054,-0.6559366197123022
-1.9186383014261577,0.16596014932713005,-1.8252486549967704,-1.2332692586919403,-0.6757993463256657,-0.08040810179563954,-0.31990427192871235,0.9398855600520041,-2.2694165072121377,0.26144129970607927,-0.15226113548372486
0.3689645918174921,-0.8107565393452035,-1.9193668721327681,-1.8784243227025796,-1.4051109044154597,-0.059467173595210567,-0.44773591145031394,0.31148497924959206,-0.11066280258152891,-0.4038378489678766,1.6275104813976042
-0.013125765686745824,0.09501288327220232,0.2783537343163901,-0.06599335104571517,1.0737546718108233,-0.37942433598668,0.4052164646841101,0.8142054438915217,-0.15273399401589857,-0.11302545596144631,1.1694961125852137
-0.017588362895933872,0.10719664859880983,0.37509955464284167,-0.3621972553296115,1.072737079022403,-0.35817617009253383,0.4052164646841101,0.8142054438915217,-0.10576811091931204,-0.11644982719728764,-0.7371066283340489
0.13637650013678376,-0.4680639037576217,-0.03589068608621921,1.3151883059901326,1.314009268332662,-0.4403978742177448,-0.4464391724662001,0.6256852696507981,-0.08551387265716992,-0.18642189940357984,3.768368322380526
-0.6407076869568786,-1.2539565309115908,-1.037369461845089,1.0865829067790567,1.3242869777658197,-0.3928201266975571,-2.343176145189914,0.31148497924959206,-0.19040116861031287,-0.1894144180998693,1.4324827698313964
0.08739341633543049,-0.7925683674799238,-1.7406792155963178,-1.812196560665689,-0.17982271011102047,0.6575888253448078,-0.45692354813089636,0.6256852696507981,-0.10448276120670555,-0.4071142563291364,1.819050787614418
0.33328589945025394,0.0327038038728644,-0.09037265087659441,0.25649227304031247,1.0297944895251623,-0.36371935004031064,0.40671370165499604,0.6885253277310392,-0.07147965637427552,-0.10809007309408207,1.166164600965235
1.5713444925762132,1.3002202115908152,-0.030652832305216992,0.4383106381358851,0.9470638818928546,-0.32553400473764815,0.8310442832592653,0.6885253277310392,-0.04259976618484681,-0.0375220099283824,-0.7371066283340489
0.7430343427714877,-0.08838499449232917,0.6132572024772748,-0.5380053299122425,1.1378632642994342,-0.38496764065319133,0.5780775183221353,0.6256852696507981,-0.16278622569001389,-0.12394331734080766,0.28477848410272494
1.5637492405745668,1.2153008679620048,-0.20835443248209037,1.0422018441588334,0.9483867607145435,-0.3138320331283756,0.2812638996202801,0.4371650954100745,-0.26410838871812964,-0.02913851762862721,-0.7371066283340489
-1.0817951768702536,-0.6366439059402311,-0.8076471841770246,-0.8233015811008804,-0.9147310521199343,-0.18818983133183004,0.6287759437154506,-1.0709962985157144,-0.19016188237400503,-0.17331863392398417,-0.7371066283340489
1.6546977884827394,2.1354892014378324,1.1764049263569523,1.001077067778443,0.9625313487229444,-0.2365372597858606,1.2568721018344204,0.24864492116935086,-0.15091070926700945,0.5243747422071992,0.36051920607150767
0.4062003011816028,-0.43459619317862475,-0.04469207069771246,1.0129425466501913,1.1531272148919607,-0.3263040736853324,0.349414306332014,0.4371650954100745,-0.1568896393027119,-0.16366574735329145,0.23280834847498408
0.49239664003798134,-0.826586074318436,-1.2664090868643596,-1.9942916122720877,-0.3030536716350558,0.1430080096127292,-0.4464391724662001,0.24864492116935086,-0.06416898320722732,-0.4071721943193075,1.8183542668483805
0.20168999039886645,-0.7474433063039323,-0.34082081003521625,1.6116565679974013,1.3042403257579716,-0.3466279074047678,0.05824527261231132,0.3743250373298333,-0.2518127307336668,-0.18889049531558222,0.3473733681920417
-1.050568911146577,2.929971129890212,2.7209527166734806,0.25233973739958926,-0.6155576205064174,-0.31660363003109065,-1.2899056479216924,0.31148497924959206,-0.1598450966101584,0.26060665355974183,-0.14074607888028698
0.5597437740960487,-0.625147797050087,1.2281945748444059,-0.8325127464750142,-0.8492995837097853,-0.12121139051006152,1.6826999204095754,0.12296480500886846,-0.28058608847132915,-0.1221670248618112,-0.6200796333492601
-0.44138138245449277,0.0018285691770073185,0.45670944314130224,0.9376818166059658,-1.4013457962464775,-0.36995489915908,0.8310442832592653,-1.0081562404354731,0.02655976255917049,-0.16374734300123114,-0.7371066283340489
0.35644688484103415,0.3706348494949161,0.3061134887617083,-1.218059311201301,1.015751659559223,-0.4080636255808308,-0.044284959468536,0.6256852696507981,-0.06587085362580765,-0.11060244039733119,1.1671542348997506
0.6369913677276808,-0.38338608275204894,0.4099412175054093,1.1909415754900612,1.141628361325732,-0.3357733719365653,-0.7563018507294462,0.3743250373298333,-0.19728057560882123,-0.13512158573568508,0.21312971018932456
0.344850927013295,-0.2721831198469093,0.6648478364816836,1.8134673727442987,1.0452619679558548,-0.3651051554204638,0.8310442832592653,0.5000051534903157,-0.15236218740253116,-0.1088771901335701,1.1678240360205054
0.17052034353567405,-0.6194456329737479,-0.11257168829153104,1.9321278704178324,1.3085142603148263,-0.468574859148168,-0.846576652748589,0.6256852696507981,-0.06769047509773858,-0.18736741888876265,3.7915469868341405
-0.13095327823034764,-0.11438269808247087,0.5929446777024997,1.4923679524448736,1.1363368692401814,-0.4741179143771896,0.15498457485628495,0.6256852696507981,-0.20022515758635145,-0.11310919784188819,-0.29470955495900497
-0.05831034960517567,-0.9651285808182182,0.6147561159533911,0.5217902791049763,-0.7161979333218391,-0.32353165918199567,-0.02061135389104498,-0.8196360661947496,-0.09948144396136564,-0.08542532505236193,-0.6276748693198233
-0.13675867663909527,-0.9613414750015177,0.1201330885788829,-0.24622300969854954,-0.7070395568607432,-0.3373896298378659,-1.5845301811125514,-1.259516472756438,-0.13317761692230753,-0.09875543983858259,-0.6407811508709029
-0.9498751540410817,-1.0939772175410851,-1.5178210290322085,0.47454761672768025,-0.837597216500865,0.7563007723354099,0.8310442832592653,-0.19123548539233756,-0.18622661436245583,0.341067277933541,-0.7321994429693309
-0.6548227300009571,0.45311249702725315,2.1864506100059744,-0.4657439927359581,-0.9945106334765003,0.44094772704772994,0.5917890341654007,0.5628452115705569,-0.1337308521463977,-0.14133886303430462,-0.5939947150591028
0.08078412142705226,-0.25524902242510145,-0.25306286574420717,0.3530691508263798,1.0722282767515707,-0.3443184765894236,0.8310442832592653,0.5628452115705569,-0.2892406210988846,-0.11267435281577559,1.1659995504409881
-0.1555952850926621,-0.9420888615485716,0.016802916564682253,0.8181203800318977,-0.6997128679030267,-0.20989935957032185,-0.9834347186496704,-1.573716763157644,-0.11180386485496269,-0.08794770564396476,-0.6561033304479759
1.0334676797595315,-0.6964719552873702,0.21922748867385577,1.7477755938531252,1.1643207825775603,-0.4828943030095013,-0.4464391724662001,1.0655656762124865,-0.11958146444364957,-0.14322795606956906,0.1581420732802475
1.6430852703926795,1.8964582073488778,-0.14751218572578728,1.9869145756195103,0.9420776526393666,0.07880126269713474,0.4312951153646253,1.2540858504532102,-0.11056194583021395,0.5213513640230824,-0.7367360454263567
-0.09217304421307777,-0.9057288423329398,-1.2729071361603186,-1.560330182782859,-1.4905890277336074,0.023832516195666616,-0.791854341022873,0.4371650954100745,-0.11953261947912179,-0.40433817767052316,1.5380099845666604
-0.4578078136541886,-0.10005074477508664,-0.28273837458281076,-1.2901264316703756,-0.9777202878247212,-0.33646626769781784,-0.8722669910413552,-1.573716763157644,-0.1428783354403657,-0.17211467152639445,-0.7371066283340489
-0.9792777936111893,-0.6227823516187493,0.0672467466558794,-0.2953439487872221,-0.942307921228944,-1.6104453033651855,0.6589623282536085,0.12296480500886846,-0.13093670348206984,-0.16973345614893143,-0.7371066283340489
-1.1202373960092868,0.2722771904856723,1.7973963996511217,-0.50001534469285,-0.9513645335419976,0.3542602881925313,1.2370828367854572,0.31148497924959206,-0.11311330083770502,-0.14247900737094119,-0.6361948436725637
-0.059208614432984044,-0.9532391308635608,0.39812181672752717,0.4266029240696379,-0.7172155290104109,0.5749051075662567,0.31840273236953065,-1.0709962985157144,-0.14602549187661987,-0.09704216147074024,-0.5933405096111991
0.5856026444330141,-0.38338608275204894,0.4340302563224319,1.2066329223774865,1.141017835661606,-0.4177639029434403,-0.43144391349826644,0.8770455019717629,-0.17536321206798297,0.2427403341384443,0.24341457643811
0.10356299182900518,-0.6912735424668541,-1.4109544290788125,-1.8111165919427985,-1.302537157502159,0.6977758371788372,-0.7028465815668727,0.4371650954100745,-0.13861641819875434,-0.4132488113453164,1.8182513047109454
-1.2779972512616549,-1.1840973919904285,-0.7523593792401604,-0.8574776615354546,-0.8587632312454776,0.7190241277917282,0.8310442832592653,-0.25407554347257877,-0.18233769102403546,-0.17289331305176467,-0.7368351522662754
0.5828924501917585,-0.49183279700609017,1.460617528162447,-0.3283134162602075,-0.7901517751637457,-0.16994390886846963,0.053092040211265255,-0.12839542731209636,-0.22014516938007134,-0.11358889191327907,-0.703436440900631
-0.7496204496225004,-0.4468671331335894,-0.6465198890247158,-0.6235599544278587,-0.9227700717972065,-0.17664173493571173,-0.5937317921771851,-1.259516472756438,-0.14462597838347518,-0.1698581196190228,-0.7371066283340489
-0.28616486585133316,-0.8107565393452035,-0.3425827624752525,-0.5189124465613595,1.2924362093596802,-0.4306976800009669,0.3604732575555762,0.24864492116935086,-0.18387480502916662,-0.19254278450699955,1.3612521854501063
-0.020613922010073428,0.12235323487682694,-0.42431651798192577,0.007950669566932517,1.1058089680551288,-0.3627953088759874,0.06678840063970583,1.0655656762124865,-0.10924702074396851,-0.11291873071436359,0.2097567195333072
0.2281809208743771,-0.8941254196180718,0.0789583378511553,-0.5182756747639531,-0.7451994425004294,-0.05561800675599255,1.428730355292739,-1.1338363565959557,-0.11447234033875209,-0.09274397009091856,-0.6814265473797378
-1.5435705058444384,-0.06064290816733095,-2.057495569495023,-0.7716530765086251,-0.33297101235417514,-0.22098612133734932,1.2568721018344204,-1.4480366469971617,-0.11418089667804336,0.26767611890429915,-0.7435918292186643
-2.9297475538610858,0.4441375594012372,-1.1199647089507312,1.447606832843459,-0.8632406583807735,-0.06578031162956446,0.9222101786548494,-1.259516472756438,-0.16507566005628843,0.2641594215962903,-0.7389598331624548
-0.46483697336091606,-0.007658860081375124,1.2558687474526093,0.34305195372390124,-0.9264334132232745,0.24318189584708538,1.2568721018344204,0.8142054438915217,-0.14040186585910613,-0.14175213709892148,-0.6614631081002204
-0.8424486549431904,0.24975606136398146,-1.3277725546447943,-0.8817485620176145,-0.5320129305229511,-0.17109883214071558,-1.16466005668678,-1.3851965889169204,-0.09089168114879206,0.2543606142920288,-0.7378853218452193
0.9195933564506547,-0.44356250198169944,0.39833267931946975,0.7850400029366907,1.1633031897891393,-0.37203358644287887,-0.37105815464579756,0.8142054438915217,-0.16736920598725574,-0.11762585080355328,0.3558350093981014
-1.9576630815126537,0.3622602730785238,1.842606553354616,-0.27244839880154337,-1.0897576845633068,1.460716000117306,1.3320581919015062,2.196686721656828,-0.09907445483214414,10.345292994299006,-0.5599044700469009
0.38290709331027434,-0.36755656360737815,0.851965290286466,0.2286930012357447,1.167373572696066,-0.4621080399075882,0.6441236299525644,0.5000051534903157,-0.17848069807077216,-0.13608761885128207,0.2084373708829794
0.44220068274390334,-0.36755656360737815,0.5045493206552821,0.5739001221215714,1.1436635701037794,-0.3627955998863851,0.0806803052579337,0.7513653858112805,-0.22377251133948217,-0.14323825254239853,0.16747595794669537
-0.5576567425489004,-0.15631814742193764,-0.454172252154611,-1.4326787826496585,-0.9734463798271398,-0.3627955860287474,-0.775280469387938,-1.1966764146761968,-0.08696879504825271,-0.1686471857538826,-0.7371066283340489
0.05407639350175547,-0.34553331862430436,0.5542722357289757,0.0568205098982656,1.073856429853285,-0.3885089184897131,0.4802970467842603,0.8770455019717629,-0.15649360281433355,-0.11516009894769291,1.172154701232259
0.6477363034296655,-0.4625288507665527,0.19709524850752655,0.19908025033645718,1.1425442075196541,-0.26810171662782967,0.44521238715429823,0.3743250373298333,-0.1834953512008817,-0.16379331009349005,0.25362618363323586
0.47101132068817647,-0.38590138840645094,0.6330812321823744,1.1163815884366386,1.1398984616295187,-0.4274640833025649,0.29759984097549,0.5628452115705569,-0.17314734872371393,-0.14614537527550822,0.21456400531950295
0.30405822618507683,-0.8740722099837425,0.4620321354023281,-0.31176576939339645,-0.8344426713926874,0.6575892133586697,1.6826999204095754,-1.573716763157644,-0.20779940085419413,-0.09188950163383708,-0.6542116933926705
1.163799834118381,-0.6637139789621508,2.824859774845742,1.5101098883116668,1.1670900869423124,-0.4497767652381663,-0.4464391724662001,1.1284057342927278,-0.13746643635462166,-0.19209608992868665,0.15726091081572846
1.599063943529045,1.4581055083208947,0.5578080069599873,0.5810185436908418,0.9663982271455492,-0.1526215841250041,-1.7239226281916653,1.2540858504532102,-0.6557450960531778,-0.050537662769356194,-0.7371066283340489
-1.5700835118841237,0.19160695423489724,-1.5228855939587658,-0.7653667377007606,-0.06859939282344307,-0.049151187515417964,-1.0507094956180472,-1.3223565308366791,-0.0427227926414677,0.2607522297064008,-0.7435918292186643
1.6038092675760454,1.518929099069348,-0.018744365488833334,1.247479629646958,0.9455374868336018,-0.3207606304424591,0.8551553904207913,0.8142054438915217,-0.2458515258388521,-0.021648041174833335,-0.7366331058327151
0.34271012378815124,-0.16345807178387423,0.27486045757323946,1.8549826045616078,1.041700375566518,-0.3512474619173587,0.7285626340770376,0.31148497924959206,-0.07166615062497007,-0.10849415798440017,1.167910840743165
1.5691277980831324,1.168746777078336,0.4543796570821456,1.3561214450690726,0.9675175898823143,-0.19742813661400738,-1.7239226281916653,1.1284057342927278,-0.16809649277377892,-0.057781204981493466,-0.7371066283340489
-1.0494418128650287,2.9546612668168426,2.893184754555151,-0.7070132717044831,-0.8522506127330384,-0.25978705063847596,-0.8722669910413552,0.8770455019717629,-0.2676095159022223,0.26309627885911224,-0.1540490961030403
1.6512470183875705,2.0026192950449766,0.512842736977272,-0.4748601652794078,0.9775917830779073,-0.3189130747040674,1.4795451249571174,0.24864492116935086,-0.22616164187063514,0.5227299875125409,0.2560257864005926
1.5116361367874096,1.365495215968375,-0.3516291128960581,-1.2773532927243125,0.8869239142687072,-0.29997438119818376,-1.9152969375982838,0.6885253277310392,2.4654381606828295,-0.04966737583010557,-0.7371066283340489
-0.1320736741284622,-1.0617078113813052,-0.006544306586835351,-0.7616615419599987,-0.7976056677801198,-0.14569287594983932,1.6826999204095754,-1.1338363565959557,-0.09740533028080393,-0.09195572087826218,-0.6726387317599101
