SSAP-FB385.PV,SSAP-MD385.PV,SSAP-PD3850.PV,SSAP-PD3851.PV,SSAP-TD3851.PV,SSAP-TD3853.PV,SSAP-TD3854.PV,SSAP-TD385A.PV,SSAP-TD385B.PV,SSAP-TD385C.PV,SSAP-TD385D.PV,SSAP-TD385E.PV,SSAP-TD385F.PV,SSAP-MD385A.PV,SSAP-PD385A.PV,SSAP-PD385A1.PV,SSAP-PD385A2.PV,SSAP-TD385A1.PV,SSAP-TD385A13.PV,SSAP-TD385A14.PV,SSAP-TD385A2.PV,SSAP-DPF389.PV,SSAP-FB389.PV,SSAP-FIP382.PV,SSAP-FJ3843.PV,SSAP-SSJ384.PV,SSAP-WT383.PV,SSAP-WV383.PV,half_假比重,half_平均粒徑μm,half_茶袋保持力,SSAP-FJ3021.PV,SSAP-FT1170.PV,SSAP-FT1173.PV,SSAP-FT3161.PV,SSAP-FT3162.PV,SSAP-WV317A.PV,SSAP-WV317B.PV,SSAP-FJ3011.PV,SSAP-FJ3022.PV,SSAP-FJ303A.PV,EC,bad_ratio,mix,bridge,FT_total
0.2764718420025062,0.1455334228277009,-0.42398293483280786,-0.8762929745140835,-0.9110201699439211,-0.8386956360655684,-0.8503295758593058,-0.5381591236088592,-0.670578725927361,-0.6955197289470861,-0.06683946771664777,-0.6604082502978895,-0.6847454691735532,0.4193531384521589,-0.17617937472525194,-1.1513091220692526,-1.156277130922258,0.34411135536848014,-1.1635762085411419,-1.237191754394202,0.30210214098347576,1.0301499163383685,0.38810537638010445,-1.7983084689619169,-1.8913623032630744,-0.3054152315272347,0.5882087585039716,-2.1049222670867684,0.6892103118618635,0.7227924544746103,-0.5032062637301414,0.39562042624426214,-0.6871945563545616,0.4208806104227275,-0.2210096004396925,-0.21019621200886288,0.19233014841857798,1.3643050978342592,-0.4205769507153151,0.623587014134537,-0.6941947205475131,-1.8652737430771031,-0.06187678970459973,-0.059940426674605335,-0.06306569423358832,-0.18148811428941075
0.28058133190542656,0.13659292494104916,1.7557356789094374,-0.8786808016263907,-0.9110201699439211,-0.8386956360655684,-0.8529144502038971,-0.5845711669579957,-0.6823004724297739,-0.7151665427882157,-0.1309948188896307,-0.6913515672108249,-0.7078329638613489,0.24923852645108044,1.528521025579769,-1.1555311960234056,-1.1607243935553226,0.24084587102016816,-1.1997456496978456,-1.2639272171433333,0.24506814690464745,1.010272909063955,0.45736520621066545,-1.7940057638764724,-1.898866579316026,-0.3054152315272347,0.6027608628191398,-2.103019886776472,1.0457253977316727,-0.8174898616116693,-0.7893677993654854,0.4254949729951141,-0.6872994059776514,0.33441745079818896,-0.2210096004396925,-0.21019621200886288,0.19262125891223153,1.3546248863374029,-0.419415177658675,0.6239492936449655,-0.6943720451438831,-1.8667225624690604,-0.06187684434822583,-0.059940421103968376,-0.0630654449110514,-0.22379145284806706
0.28469077431800843,0.11312638796185479,1.1148298082319195,-0.8762350626065756,-0.9110201699439211,-0.8386956360655684,-0.8535569755106042,-0.6309829933597665,-0.7047419269363191,-0.7352333126404093,-0.19515047794729007,-0.723559032339256,-0.7317666412656554,0.5899978973361816,1.1489766805590298,-1.1604830445469951,-1.160345825969141,0.13758080869735767,-1.2359138018966753,-1.2906626832179864,0.1880345660640218,1.0244023529838393,0.4529117694648893,-1.8080814057000787,-1.9032675083944477,-0.3054152315272347,0.4397095123554088,-2.101117594143579,1.0457253977316727,-0.8174898616116693,-0.7893677993654854,0.4538757316159356,-0.6903400529109937,0.4150163595615233,-0.2210096004396925,-0.21019621200886288,0.19480462091088543,1.362761869200157,-0.42775331199872973,0.6242024760963588,-0.6937609099238328,-1.876209950907179,-0.061876801433911145,-0.05994048762092584,-0.06306521795395473,-0.18594640317316452
0.2892788631760985,0.055802783248176675,0.11913059044114226,-0.8737892881839607,-0.9110201699439211,-0.8386956360655684,-0.8733393007145162,-0.6773950381551873,-0.7271840207142505,-0.7553002261122294,-0.24791635530336972,-0.7557663418721987,-0.7557001826048344,0.3080508836316126,1.144423887788347,-1.2695814258269587,-1.2622999601036697,0.03431532710735552,-1.1930364112008354,-1.239491196193079,0.13100098522339618,1.0138651396405107,0.47259188577719635,-1.7908416822746205,-1.8866010733922234,-0.3054152315272347,0.48900958718927995,-2.1006267563309318,0.6892103118618635,0.312050503518269,-0.7893677993654854,0.5164582389777805,-0.6910178327133616,0.4271957515645144,-0.2210096004396925,-0.21019621200886288,-0.39688646828000124,0.45352469326617045,-0.426194427113692,0.6230237338403842,-0.6954308633299379,-1.8590483821028747,-0.06188488551211792,-0.059940443615994966,-0.06306464786855173,-0.1803381332924247
0.29544307369852674,0.042495933906491305,-0.17942216139020045,-0.9551269127637042,-0.98136364367176,-0.921125949973103,-0.9454547356700793,-0.6692568639538291,-0.7496254741710805,-0.7708618958787238,-0.20515252945434087,-0.7837201612206104,-0.7761326162226102,0.21565102809077008,0.38396477268316376,-1.1543860442818341,-1.1560445836542597,-0.036120823520676575,-1.1036245272312766,-1.1424554772448678,0.0953805206561249,1.0226062376955618,0.4645755268070365,-1.9179168309643186,-1.8993774581742813,-0.3054152315272347,0.5098595901908763,-2.1006267563309318,0.6892103118618635,0.312050503518269,-0.7893677993654854,0.6044802327420314,-0.686250907387632,0.462445139506092,-0.2210096004396925,-0.21019621200886288,0.5092087487174962,1.3633230315791163,-0.4197156988772994,0.6226330204072335,-0.6939749104931583,-1.9314539959269013,-0.061875105724674855,-0.05994041195503013,-0.06306392005830426,-0.16069977881461076
0.30160730831819565,0.15282505839920274,0.3459822458252279,-0.8686608804158911,-0.8901617193049323,-0.8340082304579441,-0.8584584154101862,-0.6460548138622614,-0.7334565380344147,-0.7357304731219777,-0.1623896172631353,-0.7463079943801777,-0.7427601972112026,0.328624075047854,0.8683692195239636,-0.9271009477424449,-0.9384170933510649,0.02284526967239032,-1.0142126432617276,-1.0454195055568283,0.12390788997462934,1.026198468272117,0.4662736355390641,-1.1231186605599226,-1.2006025800382747,-0.3054152315272347,0.4627597017688784,-1.3542893971589824,0.6892103118618635,0.312050503518269,-0.7893677993654854,0.7022824138927763,-0.6874697873032495,0.46401145574343744,-0.2210096004396925,-0.21019621200886288,0.5089176382238478,1.3606574781871033,-0.1588322617625622,0.7151417879142706,-0.6313415204417838,-1.1744592911993776,-0.06187752449781599,-0.059940480107313066,-0.06306537573584008,-0.160551577319909
0.30777154293786463,0.17698353163967534,0.4309569075822632,-0.8592947144727731,-0.8807695164630587,-0.8232328114022837,-0.8639201906320354,-0.6228529836107057,-0.6997597584656086,-0.7005944695560176,-0.11962639918646105,-0.7087326921793955,-0.7092532411266823,0.34547026566336203,0.5026253297880104,-0.9201797539813816,-0.9365208345514845,0.08181178764930143,-0.9248007592921889,-0.9483835338687987,0.15243485138704888,1.0279945835603939,0.46131270803589336,-1.1248965424633142,-1.1703360907485911,-0.3054152315272347,0.48128545176123944,-1.3565376887333047,0.42182399745950677,-0.30406242291624275,-0.7893677993654854,0.7976395086996658,-0.6899468658414397,0.456388024962175,-0.2210096004396925,-0.21019621200886288,0.5129932517275048,1.3703376896839545,-0.06980719949837424,0.7444787493991253,-0.6103526497248674,-1.1605105237558295,-0.06187820832789852,-0.059940472410880026,-0.06306531232603639,-0.1655310367681398
