SSAP-FD3863.PV,SSAP-MD386.PV,SSAP-TD3861.PV,SSAP-TD3863.PV,SSAP-FB385.PV,SSAP-MD385.PV,SSAP-PD3850.PV,SSAP-PD3851.PV,SSAP-TD3851.PV,SSAP-TD385F.PV,SSAP-MD385A.PV,SSAP-PD385A.PV,SSAP-TD385A1.PV,SSAP-FB389.PV,half_假比重,half_平均粒徑μm,half_膠體強度,half_茶袋保持力,SSAP-FJ3021.PV,EC-SAP,EC,bad_ratio,mix,bridge,TD385,TD385A,PD385A,BC283FHA,BC283HA,BC383GA,BC8000
-5.453496584012641,-2.56592016873304,0.6096631447394071,0.6478390799919649,1.9337268349117762,-2.5615910472073877,0.5840237767348091,0.606399742125138,2.5133665299747667,0.40624380228653395,-1.9415538529526035,1.3150884911461251,0.0006354910464686676,-5.271489904787968,0.7460739010259213,0.8460064288465817,-0.1108100972787383,-0.9833162055873762,0.11628765979910025,-0.3348083268196362,-0.19941720566879162,-0.4625122386260226,3.158811928863562,0.0915116465052391,0.7066688509900013,0.5850149732315406,0.5006079390188362,-0.5787524577009007,0.6096250678063843,-0.14298984808116655,0.0
-5.4453147085915,-2.829113940804313,0.9163902096886765,0.7978369709698223,1.9369656630049845,-2.6231416522446054,0.6583197308771771,0.5970801294325458,2.6145009744092156,0.41469901348195176,-1.7785717410180857,1.4107385486966832,0.07385600982236552,-5.272435987137886,0.727487847870505,0.8337409754637827,-0.36695607424406074,-0.03646654260347061,0.12378722012106302,-0.006969739933646615,-0.19607730951865132,-0.4671200209193039,3.137774015938936,0.0930793930786638,0.6888026326031867,0.5521116905875488,0.507609201863172,-0.5787524577009007,0.6096250678063843,-0.14298984808116655,0.0
-5.45304206808032,-2.9673955712059987,0.8430123881805752,0.8575505590084078,1.9377040652175057,-2.6737789907429157,0.2866858862505787,0.5877605277895973,2.4680386759273074,0.42315431743639303,-2.1059682856140274,1.1078908971158354,0.14707655179298232,-5.295498843840286,0.47967380579828567,0.8500949133075165,-0.36695607424406074,-3.479556226181327,0.13140199592616184,-0.0267520319772828,-0.19975319761259122,-0.4656255889911901,3.1152849416150783,0.09968173310812989,0.7010312048935813,0.5192086825358678,0.5061773815281917,-0.5787524577009007,0.6096250678063843,-0.14298984808116655,0.0
-5.448042061004916,-3.1225383176980848,1.3720525730770798,0.9197308804780173,1.9384426856842614,-2.6718879117530148,0.33466345445826506,0.5258352704272394,2.4124634665111944,0.431609620788501,-2.1833674280526503,1.2717554461353116,0.22029618916975707,-5.294785927768918,0.23185976372607478,0.8664488511512476,-0.36695607424406074,-3.3934789840918733,0.1387859519627422,0.08177689125455335,-0.18120554586682822,-0.4635748815568112,3.153180252494015,0.10728058320954556,0.6610493386626601,0.4804597341314823,0.49933179158410246,-0.5787524577009007,0.6096250678063843,-0.14298984808116655,0.0
-5.451678395282722,-2.8387011736622334,1.1997431411703183,0.949651208067101,1.9391810878967881,-2.746243490639961,0.24603039581857028,0.5325260622018265,2.2508702867986523,0.44006483318858175,-1.9589044892831784,1.0407396905730542,0.29351583814383736,-5.291668996090214,-0.015954278346144546,0.8828027889949787,-0.36695607424406074,-3.3074017420024315,0.14078683960030092,-0.07493137864574104,-0.20153919323720268,-1.2592522225503355,3.1886299381753873,0.11283743749155822,0.6461576136580794,0.4352704822190261,0.3846544374481357,-0.5787524577009007,0.6096250678063843,-0.14298984808116655,0.0
-5.425314850745285,-1.6367718252896852,0.5978058444515862,0.38335536577796836,1.9399197631508984,-2.267755545456346,0.2265220133218195,0.5392167987281895,2.293140806402378,0.4485201353360305,-1.6426823954905794,1.2834004640941712,0.3667363627184142,-5.298537771325777,0.05838993427552041,0.8705373356121797,-0.36695607424406074,-2.4466293211079675,0.1390004645398303,0.052747835977230324,-0.2153391923039987,-2.5862529781970203,3.113776793213974,0.10316775967940903,0.6454923164480997,0.39008067021106296,0.2918423305256212,-0.5787524577009007,0.6096250678063843,-0.14298984808116655,0.0
-5.413496688773848,-1.0601913410332058,1.1252693426698857,-0.9722352764186672,1.940658165363424,-1.930044265615584,0.07086385244846231,0.5459075352545525,2.269893571753451,0.4750314103682092,-1.2514262928534925,1.5371867850781753,0.39112964113384485,-5.301124360267126,0.13273414689718538,0.8582718822293807,-0.36695607424406074,-1.5858569002135035,0.13701226360715507,-0.12160495342746254,-0.20577635413682888,-0.46672760714377143,3.1093410637930945,0.10428303082139839,0.6776315261293394,0.34257223743026904,0.2823246644166389,-0.5787524577009007,0.6096250678063843,-0.14298984808116655,0.0
-5.443041967565436,-0.7314805143648426,1.5523394434609419,-0.03182053986812222,1.941401594405872,-1.7955610297716371,0.07086399530577367,0.9095047276590003,2.620214171151839,0.5087294656888999,-1.1559640158997806,1.1052990046757645,0.3177498442519113,-5.317742293075646,0.2070783595188503,0.8460064288465817,-0.36695607424406074,-1.3276251739451668,0.13504132499426602,-0.3663390751712659,-0.2360407273930575,-0.4643796624382745,3.150498018751561,0.10707546546149063,1.0099032312325995,0.27066305893671466,0.2812873843358701,-0.5787524577009007,0.6096250678063843,-0.14298984808116655,0.0
-5.438886087481358,-0.5993597967520999,1.3544795354804207,0.5024818657736768,1.9421454058855825,-1.872337704193481,0.13082296937492421,0.9596512297513783,2.828435999857309,0.5424369896583312,-1.4986283429835396,1.1963425483459789,0.2443496998064771,-5.331779326736618,0.2814225721405153,0.8337409754637827,-0.36695607424406074,-1.0693934476768177,0.1331563241800554,-0.06903531641493328,-0.1960453186743802,-0.4642404313515325,3.188357255357437,0.10225565729157114,1.0613217443927792,0.19873418253931976,0.29122437188348166,-0.5787524577009007,0.6096250678063843,-0.14298984808116655,0.0
-5.414860275207377,-0.6076024232401825,1.318564008664689,0.08765757171349642,1.9402613165135427,-1.8399231521247152,0.12242556313977139,0.9214940891527497,2.6137323190704924,0.5759492064845273,-1.276706739501853,1.286858682843622,0.17137426218505492,-5.322305317103157,0.31859467845134776,0.8460064288465817,-0.2754753681850168,-0.725084479319015,0.13119511562472688,-0.11472048420624643,-0.21644317701824317,-0.4623031307684332,3.1654926416059266,0.107900114709972,1.0371040563193308,0.12722179533393782,0.2956205219090748,-0.5787524577009007,0.6096250678063843,-0.14298984808116655,0.0
-5.399254144101252,-0.7012194715817985,1.7780118967742669,-1.0034182740103068,1.9358229264850544,-1.7403990965521723,0.21305549049827405,0.9236700403917839,2.5962455291057243,0.6094614233107177,-1.28235233452999,1.3114902696367143,0.09839971176150736,-5.3124181819045635,0.3557667847621802,0.8582718822293807,-0.18399466212597285,-0.3807755109612489,0.12926261717758403,-0.05832794130307276,-0.19631282711517625,-0.46461873741110715,3.127422343460971,0.10211897212951905,1.0297143769218524,0.05570913717328651,0.054744869203505804,-0.5787524577009007,0.6096250678063843,-0.14298984808116655,0.0
-5.427435913732429,-0.4115289378642715,1.7761569479198855,0.4248514687910046,1.9314227295139343,-1.7071013240856578,0.12870313737719136,1.2624845376764353,2.807874055952136,0.6742336424869335,-1.168040997771877,1.1756636985171325,0.026051604193235798,-5.266361976298721,0.3929388910730127,0.8705373356121797,-0.09251395606693195,-0.4668527530507027,0.12345997114399077,0.11819513134465828,-0.2078091806134375,-0.46562710206638935,3.123278526168177,0.0957259733764139,1.3760733003502679,-0.034235670889563474,0.0500707046386528,-0.5787524577009007,0.6096250678063843,-0.14298984808116655,0.0
-5.436678367238288,-0.39483996658166803,1.6184096097233556,0.20055128484183235,1.9270213304436519,-1.6054558979706886,0.18096124520467774,1.2705684796765815,2.8635000273123885,0.681786311962549,-0.944443884860859,1.0410188891533954,-0.015308747213034669,-5.280369253935481,0.4301109973838452,0.8828027889949787,-0.0010332500078849799,-0.5529299951401442,0.1119904935781119,-0.1681835293517778,-0.2145878394701144,-0.4646091455643469,3.14329373945864,0.08669122930811149,1.3698443650909362,-0.09202501289996592,-0.38824662488226397,-0.5787524577009007,0.6096250678063843,-0.14298984808116655,0.0
-5.403042020053651,-0.35077144047686826,1.5687825531061868,-0.7015556641282281,1.9225841423352876,-1.5406358448359652,0.19262535115207072,1.2886739298859173,2.9443600585401706,0.6874703002411787,-1.1138598862673001,1.0385671402477907,0.059517698227747176,-5.302551268741573,0.4672831036946777,0.8582718822293807,0.09044745605115592,-0.3807755109612489,0.10061143691337288,-0.07067219651960058,-0.2007420980537434,-0.46234772959051923,3.194351320419866,0.0839110576778305,1.3872946048828125,-0.13503160358395186,-0.3750300578209615,-0.5787524577009007,0.6096250678063843,-0.14298984808116655,0.0
-5.437284474845456,-0.36788442907516195,2.1014979605999535,0.41718522067948277,1.9181458067360722,-1.4400247145129694,0.3085497507930717,1.3553469432398013,2.8905421936934586,0.6931558509673162,-0.583213878880431,1.1297833011143852,0.13437247021385862,-5.289524865776629,0.4672831036946777,0.8582718822293807,0.18192816211019985,-0.3807755109612489,0.08940435835976464,-0.09465562377866364,-0.20808501601291712,-0.4257475353589027,3.149830163191841,0.14215670364659871,1.434549525596377,-0.1780495853009887,-0.38163299671795986,-0.5787524577009007,0.6096250678063843,-0.14298984808116655,0.0
-5.426375340193189,-0.4439278480907692,1.92253925789464,0.018117104674767147,1.9137197653491205,-1.32125422636106,0.1409355757933227,1.6484390392871675,3.0091496569535203,0.6976903386630944,-0.6780934939889871,1.317754516446541,0.20901222719445806,-5.274413844672496,0.5044552100055102,0.8337409754637827,0.2734088681692438,-0.20862102678235364,0.07805143645711331,-0.02842872785394523,-0.19377046514529878,-0.4230036751100555,3.1173348670192436,0.1361609313973473,1.734112115823023,-0.06970842071133435,0.05833620898585771,-0.5787524577009007,0.6096250678063843,-0.14298984808116655,0.0
-5.410617881049914,-0.5308375867084187,2.0484091595887457,-0.8919067781869681,1.909292467075646,-1.3896534659535609,0.09871851669599763,1.5893016182765147,3.060385097909507,0.7010652174513802,-0.6923391531591923,1.4239168725186118,0.15262606125171527,-5.302597517621894,0.5044552100055102,0.8337409754637827,0.2734088681692438,-0.20862102678235364,0.06687057767702628,-0.10186242156434312,-0.21675303047656946,-0.4217684670496592,3.143198121742822,0.12526984690142548,1.656300167453619,0.05435393156909988,-0.03025970062296252,-0.5787524577009007,0.6096250678063843,-0.14298984808116655,0.0
-5.438799607499055,-0.5524455336728625,2.02310170521152,0.36184158531388144,1.9054707415637915,-1.4217321685528685,0.18888760940862617,1.585537711579757,2.9981085386443795,0.7044447817752043,-0.8584185842124622,1.5325340971598904,0.06284281134945004,-5.267802840237728,0.3557667847621802,0.6129628145734008,0.18192816211019985,-0.12254378469291212,0.055500208429735534,0.03057499644411049,-0.17380620143817918,-0.4200576213271229,3.1875696983161124,0.1176600354810103,1.6643552961221804,0.16721718898097468,0.05393304642655383,-0.5787524577009007,0.6096250678063843,-0.14298984808116655,0.0
-5.439557177234965,-0.5865732729749513,2.115098254818615,0.21169286379471103,1.9022699427029963,-1.5857315994838532,0.006091586977976784,1.5817738601312212,2.887532914031721,0.707824258760975,-0.8585261471628349,1.1898093618979264,-0.026943094347632167,-5.25527875393973,0.3557667847621802,0.6129628145734008,0.09044745605115592,-0.12254378469291212,0.04464345320402603,-0.011177767114883021,-0.17670748944019002,-0.4412590072945395,2.8717566847470595,0.07567395514880312,1.6794114051591935,0.2800804445743686,0.2105585816686486,-0.5787524577009007,0.6096250678063843,-0.14298984808116655,0.0
-5.428193528923112,-0.6430509733879008,2.0110795700340858,-0.33067340408355883,1.8990689250508477,-1.5610230616755116,0.02867242010952765,1.8215078528190871,3.073250247215341,0.711203823687125,-0.8004891199476981,1.3150884911461251,-0.11672635584725738,-5.241247756126306,0.2070783595188503,0.3921846536830191,-0.0010332500078849799,-0.03646654260347061,0.038991983736163124,-0.2885321313931512,-0.19808463782998895,-0.4123189182672514,3.130912954520819,0.10398715946024989,1.8997142323574139,0.3929437056232393,0.2505203372599077,-0.5787524577009007,0.6096250678063843,-0.14298984808116655,0.0
-5.436223851305967,-0.6687612271810747,2.4057542584551546,-0.15084312323636936,1.8958681261900583,-1.431223719793105,0.2659997788600055,1.8138313664591066,3.1334684237120864,0.7145834819746355,-0.8585261471628349,1.3150884911461251,-0.12748473138551616,-5.2606274309586825,0.2070783595188503,0.3921846536830191,-0.09251395606693195,-0.03646654260347061,0.03351467642293041,-0.007703695289028855,-0.19993026432120214,-0.409333714929595,3.1001093621785465,0.10108990847439371,1.8824873763120082,0.5058064083950954,0.509614679543008,-0.5787524577009007,0.6096250678063843,-0.14298984808116655,0.0
-5.434860178508369,-0.9384518189853015,2.1171514409942853,0.1529689710936868,1.8926671635043102,-1.6108363771522098,1.2910660959976974,1.8061550347941477,2.952075477707239,0.7179629571534136,-1.2169595998545604,1.3511155328650588,-0.0692484274252484,-5.249739237978993,0.5416273163163426,0.37991920030022014,-0.18399466212597285,-0.20862102678235364,0.027776314028037114,0.004239705710662891,-0.1986358780205945,-0.41417917774672663,3.1549207820321117,0.09356299552974577,1.8664816177608834,0.6186696694439207,0.5169866106131098,-0.5787524577009007,0.6096250678063843,-0.14298984808116655,0.0
-5.42607233184438,-1.5941094369490343,1.759093432132526,-0.5004245222596828,1.8894663100352007,-2.164974186673211,1.5262783923413314,1.7235856603537516,2.917085966217005,0.7213425214772378,-1.4091028334807645,1.5295165202107568,-0.011012117666300624,-5.2572212040787525,0.5416273163163426,0.37991920030022014,-0.2754753681850168,-0.20862102678235364,0.02186416952958202,-0.16295741979832193,-0.19245230031661512,-0.4106484701285477,3.087723368067629,0.09491283102867622,1.796815327100403,0.7315332087220525,0.800968488491612,-0.5787524577009007,0.6096250678063843,-0.14298984808116655,0.0
-5.44190560955247,-1.678859285146315,1.6445790147645707,0.37609374818350044,1.8862654019577703,-2.4035394533546346,1.022631553027701,1.5886100541775061,2.8760282322484887,0.7214267111363022,-1.4091028334807645,1.5868508115561124,0.04722505609576556,-5.2845346457671,0.876176273113835,0.36765374691742114,-0.36695607424406074,-0.3807755109612489,0.016212891337425504,-0.08013972787295726,-0.20278045533098468,-0.3763052870561267,3.163637868800893,0.1643172878451186,1.6625492721792352,0.8121541361805132,0.7867062316570672,-0.5787524577009007,0.6096250678063843,-0.14298984808116655,0.0
-5.429860166887484,-1.1202758243703688,1.7902381442901356,0.22986441990757345,1.8830644935222591,-1.9928767169394126,1.1847412975606673,1.5838864085102318,2.85593363830563,0.7197386287534463,-1.3879211408775112,1.4210531621044382,0.10546136585473145,-5.250042950091769,0.5044552100055102,0.5761664544250039,-0.36695607424406074,-0.4668527530507027,0.01047481523100081,-0.10800365854144091,-0.17429568568205803,-0.37817864316875477,3.1339292563869448,0.16223145708242498,1.6588715716569087,0.7960059265927958,0.7845432828200106,-0.5787524577009007,0.6096250678063843,-0.14298984808116655,0.0
-5.412587572817871,-0.9014927954316153,1.7090548668915133,-0.13292961354869212,1.8840631450113148,-1.6840538918518773,0.5010231210633338,1.579162851240114,2.884229355229403,0.7180506379249603,-1.044240730151668,1.252185142750083,0.16369766981499922,-5.27219370945438,0.5044552100055102,0.5761664544250039,-0.36695607424406074,-0.4668527530507027,0.005107291420930242,-0.16490698196640174,-0.1933984251319008,-0.3782143362675771,3.16249159602294,0.15655560491495593,1.6549562333975014,0.74027160041133,0.790631452274364,-0.5787524577009007,0.6096250678063843,-0.14298984808116655,0.0
-5.440314701516095,-0.8668262525286095,1.7654853714056997,0.47786592265529165,1.8893034286423491,-1.6142936136747532,0.3496661311705567,1.574439293969998,2.85400565936043,0.7163626464941372,-1.0615025231891146,1.0833171761861655,0.22193396797658702,-5.300669830196218,0.13273414689718538,0.7846791619325868,-0.36695607424406074,-0.5529299951401442,0.037426508361098614,-0.16894719871165226,-0.20889235911562312,-0.37779328817962327,3.142823352717027,0.1812701175433854,1.6454252352904726,0.6845381107361286,0.7845432828200106,-0.5787524577009007,0.6096250678063843,-0.14298984808116655,0.0
-5.435314737622726,-0.6541742015631913,1.8286884859913777,0.44411717812205365,1.8945437122733821,-1.5315159732652825,0.38724933225827574,1.56971563725308,2.878992419082098,0.7146745635089534,-1.001639862234505,1.0385671402477907,0.28017027193681854,-5.307539412743553,0.13273414689718538,0.7846791619325868,-0.36695607424406074,-0.5529299951401442,0.071335235156185,-0.11853415484693361,-0.20986663844632733,-0.38121935204331614,3.1808197043613093,0.2074506621126233,1.64588974523497,0.6288043410131511,0.7845432828200106,-0.5787524577009007,0.6096250678063843,-0.14298984808116655,0.0
-5.409405749926909,-0.5661311728322627,1.7434586786561042,-0.0917829551190145,1.8997839960834593,-1.321157130893147,0.22804274783750914,1.56499207998296,2.859048205341848,0.7129864811260975,-0.8403589700607272,1.0385671402477907,0.3075373795194371,-5.2997749944129255,0.2442504658296828,0.7969446153153857,-0.36695607424406074,-0.3807755109612489,0.10524396320143382,-0.019267637657485386,-0.18898206405505832,-0.38196737059116065,3.1468188776378896,0.23156848872899943,1.6466671095016612,0.5730700221056771,0.590642079849033,-0.5787524577009007,0.6096250678063843,-0.14298984808116655,0.0
-5.419860148191194,-0.6358726230688919,1.9792828993797191,-0.5279515676557834,1.905024334501856,-1.3370722456465705,-0.015977079649817677,1.560268423266044,2.9023133628553914,0.7112983981409101,-0.9316578917992153,1.0385671402477907,0.3301663461605006,-5.31269136904079,0.2442504658296828,0.7969446153153857,-0.36695607424406074,-0.3807755109612489,0.1391526899965124,-0.05880847708863563,-0.19808773876927044,-0.36036420215667486,3.1502611792952915,0.29965405373165094,1.6274956263005933,0.5173357013796768,0.5865694823794577,-0.5787524577009007,0.6096250678063843,-0.14298984808116655,0.0
-5.441678376586433,-0.3918236080822629,1.796474058793629,0.5141133206268543,1.910264618132889,-1.4140437154648664,0.18893888596690683,1.52437003994217,2.895225658504163,0.7096104073124203,-0.833684811619001,1.0385671402477907,0.3527953243989241,-5.332619186773791,0.3557667847621802,0.8092100686981847,-0.36695607424406074,-0.20862102678235364,0.17306132302899901,-0.10491887075868404,-0.21084422283585294,-0.38225364155714536,3.1763047009225365,0.288718129105828,1.6051262669646973,0.46160137519821093,0.35698689015953755,-0.5787524577009007,0.6096250678063843,-0.14298984808116655,0.0
-5.428344993324588,-0.47759969192195695,1.5938976548025658,0.3851873067541472,1.912702208281447,-1.4614107071281415,0.22519069377647485,1.2206561637492928,2.770944958337886,0.6926222293659468,-0.7482613262618792,1.2468620061920708,0.3755286962496675,-5.334259001320716,0.3557667847621802,0.8092100686981847,-0.36695607424406074,-0.20862102678235364,0.20763961980366938,-0.14940816908393204,-0.19608990341451504,-0.38279188732686076,3.128622818490875,0.3138892944449229,1.3195142517493699,0.41224520374682977,0.36092596871997973,-0.5787524577009007,0.6096250678063843,-0.14298984808116655,0.0
-5.400617812353373,-0.4548013871302226,1.483121405956893,-0.539802665828302,1.9146825185834602,-1.5131964333652912,-0.001179251105826379,1.3369268654535695,2.8873093696759367,0.671833177401512,-0.8585261471628349,0.9878447132163101,0.3982718098805929,-5.344647299757745,0.31859467845134776,0.8214755220809837,-0.43810773451220164,-0.20862102678235364,0.24274813658149494,-0.09450881155902083,-0.19157381456460382,-0.381682515233572,3.1413435694432468,0.3416120312043373,1.412923561265897,0.37763126034913286,0.35996471011994535,-0.5787524577009007,0.6096250678063843,-0.14298984808116655,0.0
-5.422284446801025,-0.401507320135405,1.8087788588013778,-0.5798658786988703,1.916656271590307,-1.4490921093554832,0.20936885480599574,1.3369268654535695,2.8873093696759367,0.6581595848757037,-0.6413132715847122,0.7620457893494561,0.3802845579532154,-5.363218254792151,0.2814225721405153,0.8337409754637827,-0.5092593947803546,-0.20862102678235364,0.20312803976886196,-0.32040024721104976,-0.1825783280507319,-0.38347967637532965,3.1392944183012577,0.30995871850272305,1.4352307464876837,0.3472924476672861,0.3555836347020748,-0.5787524577009007,0.6096250678063843,-0.14298984808116655,0.0
-5.433041898868895,-0.22627846008194968,1.787105316653048,0.6109795127538225,1.9186300247761965,-1.395220230361927,0.21438686995152173,1.3369268654535695,2.8094424069860437,0.6657643704686029,-0.6756075168319857,0.7620457893494561,0.233862945975004,-5.371616239649279,0.2814225721405153,0.8337409754637827,-0.5804110550484955,-0.20862102678235364,0.1378935770417038,-0.15940676987398072,-0.20162731136203155,-0.3836977989665078,3.0956064699023083,0.2569741798813082,1.4321725399811152,0.3169539095777615,0.360331454268214,-0.5787524577009007,0.6096250678063843,-0.14298984808116655,0.0
-5.4148602297526,-0.19195105071294027,1.652812314809865,0.11226607857059562,1.9206027395088325,-1.4033950197598488,0.14257414454961664,1.3369268654535695,2.764232808150495,0.6733648313224453,-0.6699688791096126,0.7695150106256191,0.08752364044199698,-5.361126063152685,0.3557667847621802,0.8214755220809837,-0.6515627153166365,-0.3807755109612489,0.07466581648348905,-0.05479592357706409,-0.19140986463340742,-0.3395242568078647,3.2337666737589466,0.28819395201444536,1.4275652153007559,0.2866325798767331,0.13330319583365788,-0.5787524577009007,0.6096250678063843,-0.14298984808116655,0.0
-5.399254187283287,-0.3673589888190654,1.551672058833977,-0.8365411285429073,1.9225759464325043,-1.4511597703881947,0.22621481941047544,1.3369268654535695,2.732237996572988,0.6809674081663015,-0.7715200666109862,0.8518592504146699,-0.05885723581845335,-5.3504646160648415,0.3557667847621802,0.8214755220809837,-0.7227143755847895,-0.3807755109612489,0.008460860837470673,-0.08653678622758891,-0.20130880379453914,-0.33841634875065013,3.1439389653141445,0.2366430388183466,1.4219888379087857,0.2563023686614472,0.1353601812086199,-0.5787524577009007,0.6096250678063843,-0.14298984808116655,0.0
