SSAP-MD386.PV,SSAP-FB385.PV,SSAP-MD385.PV,SSAP-PD3850.PV,SSAP-PD3851.PV,SSAP-TD3851.PV,SSAP-TD3855.PV,SSAP-TD385A.PV,SSAP-TD385F.PV,SSAP-MD385A.PV,SSAP-PD385A.PV,SSAP-TD385A1.PV,SSAP-TD385A8.PV,SSAP-FB389.PV,SSAP-MJ384.PV,SSAP-PVU01.PV,SSAP-WV383.PV,half_假比重,half_含水率,half_平均粒徑μm,half_膠體強度,half_茶袋保持力,SSAP-FJ3021.PV,EC-SAP,EC,bad_ratio,mix,bridge,FT_total,high_FT,low_FT,TD385,TD385A,PD385A,BC283FA,BC283FAN,BC283GAN,BC283UT,BC583AN,BC586G,last_tea
0.25408167635834755,0.25655884844448007,0.06742223384832957,0.21643192338346798,0.20266271571299005,0.3040169690029644,-0.1166628441142697,-0.01199485420133362,0.058962831803842916,-0.17719603333483036,0.6039894632497923,0.1237363553026614,-1.2037382429198087,0.997334254926693,-0.9123325856579424,-0.608512217445395,1.5189059646589735,0.2099656421110721,0.44321847501780254,0.20079173277819484,-0.18925847778973792,0.141004826509044,-0.05698847563835743,0.03152606199311569,0.7773655607732269,-0.0563931055114035,-0.052694524990805854,-0.04793870057805238,0.7390183456926891,-0.10541835843806059,0.7613350180630871,0.23056809524455985,0.5376517462183498,0.44203174771194437,-0.27993671711251855,-0.33025295923395726,-0.3700750539782564,0.9035241062732801,-0.35190181417204514,-0.22402375888693507,-0.5675919811067376
0.18594971322523854,0.25640444352918473,0.12466973101112899,0.050495117505988625,0.19965611105878728,0.34548564243690555,-0.1166628441142697,0.04730937352874536,0.13624049058319768,-0.20680010576943966,0.6039894632497923,0.1502214356137716,-1.3664497885425932,1.0164200862248327,-0.8670723755206656,-0.5242465548162768,1.519403613147758,0.18965789870509794,0.5481751778790004,0.2693416587319954,-0.13297418798124552,0.17514124058537958,-0.11017154151473399,0.0276181093592505,0.7738805482778278,-0.05639280800302052,-0.052494977940277084,-0.04794308798703319,0.3705443056483821,-0.10541835843806059,0.3977228490373408,0.23862830196119408,0.5032076471061295,0.44404893260308376,-0.27993671711251855,-0.33025295923395726,-0.3700750539782564,0.9035241062732801,-0.35190181417204514,-0.22402375888693507,-0.458423923363391
0.035136928780859764,0.2562500043595122,0.0647279690080126,0.16037992757293942,0.10363168648741851,0.3288589678069017,-0.1166628441142697,0.10661400956720532,0.19171649432076268,-0.2828609374507997,0.6039894632497923,0.17670868930352265,-1.3613530795525635,0.9957288026618353,-0.9796844390217667,-0.6438482238633899,1.5964084480918574,0.18965789870509794,0.5481751778790004,0.2693416587319954,-0.13297418798124552,0.17514124058537958,-0.06557499310808518,0.02049045840042076,0.8052788213292765,-0.05639301708522638,-0.05280724671501085,-0.047939360766591346,0.4683467301888091,-0.10541835843806059,0.49423480879126375,0.16583446172316343,0.46876335242526707,0.44181754493109293,-0.27993671711251855,-0.33025295923395726,-0.3700750539782564,0.9035241062732801,-0.35190181417204514,-0.22402375888693507,-0.34925586562004446
-0.11615941692656184,0.2560956336985947,-0.048432312577642585,0.49163039753636073,0.10692963004762669,0.43551015495160966,-0.1166628441142697,0.1446481087174867,0.18302797979878915,-0.16453124890915463,0.6039894632497923,0.20319592409438383,-1.1239627846435993,0.9918665088296083,-0.9780229842245054,-0.5176502784112073,1.5354817723159535,0.22011951381406092,0.5481751778790004,0.2864791402204455,-0.1517356179174086,0.12393661947088347,-0.024015506705678463,0.03384161505527671,0.7878073892900219,-0.05639358989276963,-0.05249072230735644,-0.047935921938697536,0.7692057902747644,-0.10541835843806059,0.7911241511062537,0.14087909962442396,0.4343192546082037,0.43937973592918234,-0.27993671711251855,-0.33025295923395726,-0.3700750539782564,0.9035241062732801,-0.35190181417204514,-0.22402375888693507,-0.34925586562004446
-0.14502118766356709,0.2559411945289229,-0.035347532522055365,0.26057252790557606,0.1385149212104463,0.3079496122196332,-0.1166628441142697,0.1483854700817117,0.17434017736951032,-0.20140583023403633,0.6039894632497923,0.22968317778413486,-1.0838862527082602,0.9846497926562282,-0.8865738555239377,-0.6776222227216018,1.5195821075037903,0.22011951381406092,0.5481751778790004,0.2864791402204455,-0.17049704785357486,0.12393661947088347,0.018842666540806515,0.07254513496347338,0.816874517703819,-0.05639403973695394,-0.052417142990625,-0.04793214734846033,0.31410501893057446,-0.10541835843806059,0.3420282566604657,0.16369487333274696,0.39987496251766297,0.4395187376449356,-0.27993671711251855,-0.33025295923395726,-0.3700750539782564,0.9035241062732801,-0.35190181417204514,-0.22402375888693507,-0.34925586562004446
-0.14325019655059834,0.25578678961362755,-0.050085489781679586,0.16271545162910242,0.12454424096716604,0.34444187089463857,-0.1166628441142697,0.15212323708561817,0.16565166284753194,-0.25442948789320863,0.6039894632497923,0.2561704125749517,-1.1994086022668224,0.9923985438989235,-0.9367647571932026,-0.2999262477887554,1.406803308494521,0.25058112892302387,0.5481751778790004,0.30361662170889564,-0.18925847778973792,0.07273199835636551,0.061700871247467357,0.09657579515210207,0.7836137635847662,-0.05639413899940622,-0.052610804219022596,-0.04792864353389533,0.3493979002733564,-0.09488063766869184,0.3736499409300588,0.16230638117504217,0.36543086729089713,0.44036956094638235,-0.27993671711251855,-0.33025295923395726,-0.3700750539782564,0.9035241062732801,-0.35190181417204514,-0.22402375888693507,-0.34925586562004446
-0.038830989449404336,0.2555198285232966,-0.021853278786052654,0.12340138989852152,0.12454424096716604,0.2243715919353549,-0.1166628441142697,0.15586100408954132,0.15696338724120187,-0.20275950606691082,0.6039894632497923,0.28265767098946953,-0.9636965502737511,0.9536157561740977,-0.9103647824467789,-0.4623946037663013,1.5513578376107093,0.25058112892302387,0.5481751778790004,0.30361662170889564,-0.20801990772590098,0.07273199835636551,0.10390971815029468,0.027225524133700628,0.7893658102385224,-0.05655230394869899,-0.0521577045146411,-0.04792503594031575,0.5766794466379626,-0.10541835843806059,0.6011381173657057,0.1612125103306338,0.33098676817868505,0.4386369017739152,-0.27993671711251855,-0.33025295923395726,-0.3700750539782564,0.9035241062732801,-0.35190181417204514,-0.22402375888693507,-0.34925586562004446
0.024519556974600898,0.2545908627476414,0.022868781049869173,0.3511895762972939,0.12447478642806367,0.3541748165255228,-0.1166628441142697,0.1595987737621306,0.1482753458962796,-0.08634077098745624,0.6039894632497923,0.30859050523772463,-0.8905328053588933,0.952224258024721,-0.8896693141369012,-0.33765126071504065,1.5286692088694256,0.22011951381406092,0.5481751778790004,0.2950478809646706,-0.22678133766206726,0.07273199835636551,0.15066410203900185,0.04613266540526196,0.7961659956798424,-0.056393759990625424,-0.052660432338593216,-0.04792112554838929,0.3771624802095463,-0.09885137455826859,0.40225605613221027,0.156618981756125,0.3018838869017027,0.24436311428285376,-0.27993671711251855,-0.33025295923395726,-0.3700750539782564,0.9035241062732801,-0.35190181417204514,-0.22402375888693507,-0.29467183674835956
0.018110250435403135,0.2536618970842929,0.014260183909785585,0.156409603939616,0.12060508694003579,0.36461983609963894,-0.1166628441142697,0.16333654076604542,0.13958707028994952,-0.23021717963075977,0.6039894632497923,0.29670441085141547,-1.5108488677284435,0.9812506638815173,-0.8948431613148978,-0.49019519304202736,1.4997978979727962,0.18965789870509794,0.5481751778790004,0.2864791402204455,-0.24554276759823032,0.07273199835636551,0.19201599802184713,0.047771718664076965,0.7833840343671978,-0.0565246451733392,-0.05248035342902861,-0.04791764228290951,0.52477336233855,-0.10541835843806059,0.5499169135721544,0.1597866833804438,0.2891874543047986,0.241018109489215,-0.27993671711251855,-0.33025295923395726,-0.3700750539782564,0.9035241062732801,-0.35190181417204514,-0.22402375888693507,-0.24008780787669792
-0.030111349457351957,0.252732965675323,-0.01886182099257836,0.463137568773,0.11661944702424253,0.3879516771238489,-0.1166628441142697,0.16707431043864304,0.1308985542165657,-0.23021717963075977,0.6039894632497923,0.283470878405376,-1.4056164717011679,0.9392267221478314,-0.893516570876995,-0.4934761194120437,1.487059061774453,0.18965789870509794,0.5481751778790004,0.2864791402204455,-0.24554276759823032,0.07273199835636551,0.2066274807281899,0.08180176506206131,0.8095191420618006,-0.05641856684646773,-0.05224627522525469,-0.047916450886478765,0.9475684288058828,-0.10541835843806059,0.9671333642971115,0.16279445183116092,0.2764906279803043,0.1461401419614653,-0.27993671711251855,-0.33025295923395726,-0.3700750539782564,0.9035241062732801,-0.35190181417204514,-0.22402375888693507,-0.07633572126168198
0.01115606376078747,0.25180399989966645,-0.03728430533750478,0.3975492923087655,0.1129279000359929,0.2912168072476293,-0.1166628441142697,0.17081207744255786,0.12910418145476796,-0.23021717963075977,0.6039894632497923,0.27023735540878147,-1.1917981644694435,0.9609642806424027,-0.9516893583024661,-0.41742701375951324,1.5322729956028855,0.12873466848717197,0.5481751778790004,0.25220417724354527,-0.21338031627909274,0.2775504828143864,0.22063716083246507,0.03138642902201727,0.7838684737822229,-0.056495501116139296,-0.0570930396353796,-0.04791494966507789,1.25472200451428,-0.10541835843806059,1.2702341685597798,0.1694356180988538,0.26379419797368964,0.14680772975797565,-0.27993671711251855,-0.33025295923395726,-0.3700750539782564,0.9035241062732801,-0.35190181417204514,-0.22402375888693507,0.08741636535333397
-0.03579249225182411,0.2508750686030053,-0.0008695278732500229,0.2931136903846403,0.12043228178590314,0.38812012140702284,-0.1166628441142697,0.1705913720849003,0.13779529767490808,-0.2279471828949345,0.6039894632497923,0.25700310007810745,-1.1431264884123882,0.9704680877360805,-0.9141678225568618,-0.4118316412516385,1.5049313412320564,0.12873466848717197,0.5481751778790004,0.25220417724354527,-0.18121786495995193,0.2775504828143864,0.23402878151353257,0.025346149764906872,0.7645284709986182,-0.05649582008808423,-0.058550482408515306,-0.04791412181790537,0.7108484509575815,-0.10541835843806059,0.7335368140847885,0.17318525525355036,0.2510977666719505,0.14380026691302514,-0.27993671711251855,-0.33025295923395726,-0.3700750539782564,0.9035241062732801,-0.35190181417204514,-0.22402375888693507,0.032832336481664566
-0.08617805151497558,0.24994613708172592,-0.000796086732359576,0.3034677596862472,0.24418049360118224,0.3849758245762136,-0.1166628441142697,0.16685604692523126,0.14648617963363073,-0.04841646024385872,0.6039894632497923,0.24377029524141017,-1.1996109084052606,0.9529671402047012,-0.9751044160109527,-0.43987791203773996,1.4557008174553565,0.06781143826924603,0.5481751778790004,0.217929214266645,-0.14905541364081434,0.4823689672724145,0.24803849397684527,0.08077505675010123,0.7929251556823979,-0.05649749035840621,-0.059424196068777406,-0.04791452293415407,0.4994935873456143,-0.10541835843806059,0.5249706953350192,0.2709410300151224,0.2384011359160499,0.14840277320070602,-0.27993671711251855,-0.33025295923395726,-0.3700750539782564,0.9035241062732801,-0.35190181417204514,-0.22402375888693507,-0.021751692390012584
-0.0750975273232517,0.2490171711937606,0.01893835514300759,0.1391270916619699,0.23574719202383276,0.39110782033545366,-0.1166628441142697,0.1631207217655539,0.15517729740515201,-0.2058085868922656,0.6039894632497923,0.23053676279535593,-1.312493315210424,0.9465479246002633,-0.8352774346271393,-1.2532160253903355,1.5641082859947923,0.06781143826924603,0.5481751778790004,0.217929214266645,-0.11689296232167674,0.4823689672724145,0.2614301146579121,0.0056035233746928184,0.7750166076690955,-0.056626743210943915,-0.05965259460520719,-0.04791340231005671,0.4475550008615019,-0.10541835843806059,0.4737174182103986,0.2522057937811899,0.22570430959154753,0.1437094168881118,-0.27993671711251855,-0.33025295923395726,-0.3700750539782564,0.9035241062732801,-0.35190181417204514,-0.22402375888693507,-0.07633572126168973
-0.04947039286789972,0.2479606031485681,0.05788440754560312,0.2149526324984628,0.24509456831052448,0.5858710744800015,-0.1166628441142697,0.1593853966058765,0.1638681778124498,-0.11791999998767366,0.6039894632497923,0.21730251218941915,-1.2150197637007074,0.9442129173549271,-0.939329600326458,-0.9827944741754437,1.4077828733555109,0.098273053378209,0.5481751778790004,0.24363543649932018,-0.08473051100253914,0.3799597250434005,0.27440972119126933,0.09682165683948178,0.7843359664967882,-0.056497551152111795,-0.05985901639419278,-0.04791235356780412,0.4835649364969263,-0.10541835843806059,0.5092522168119493,0.26135965101031694,0.2130078795849733,0.1421354667032361,-0.27993671711251855,-0.33025295923395726,-0.3700750539782564,0.9035241062732801,-0.35190181417204514,-0.22402375888693507,-0.13091975013335913
-0.07148757130468791,0.24626190929968522,0.07082317694387853,-0.09535634824258402,0.20662330345300137,0.6679087536526882,-0.1166628441142697,0.15565007411488196,0.17255929403260448,-0.10188076006454799,0.6039894632497923,0.20240505523108934,-0.8761900705562156,0.9673440025553774,-1.0266573252009707,-0.8755505684803843,1.4955704111869317,0.098273053378209,0.5481751778790004,0.24363543649932018,-0.052568059683398345,0.3799597250434005,0.2873892935678636,0.0033292700347846748,0.7388724090053393,-0.05649767712291825,-0.06036803931325429,-0.04791125547901869,0.5511037122282005,-0.10541835843806059,0.5758998447806364,0.24494758761694296,0.20525346001549166,0.1448226807192001,-0.27993671711251855,-0.33025295923395726,-0.3700750539782564,0.9035241062732801,-0.35190181417204514,-0.22402375888693507,-0.1855037790050285
-0.19978671616277227,0.24456321533849357,8.585002349253497e-05,0.16987763758685545,0.21064667401797166,0.7767958119703681,-0.1166628441142697,0.15191515726358557,0.18125041180414034,-0.00562282034457559,0.6039894632497923,0.17592358461838503,-1.1045739679911883,0.9740135845836881,-1.0813675724065994,-0.6276556392969344,1.3712559737671102,0.12873466848717197,0.5481751778790004,0.2693416587319954,-0.02040560836426075,0.2775504828143864,0.29101575297742077,0.12318661062303353,0.7911922138093613,-0.05649776511055784,-0.05985861520994528,-0.04791105935504109,0.4105115097347748,-0.05005714577836544,0.42032210095985967,0.2455041724652758,0.20525346001549166,0.14143254532190264,-0.27993671711251855,-0.33025295923395726,-0.3700750539782564,0.9035241062732801,-0.35190181417204514,-0.22402375888693507,-0.24008780787669792
-0.1569207863199998,0.24286452160192015,0.04507450685672538,0.18583680907952194,0.21140939945121975,0.6377717863475424,-0.1166628441142697,0.14817982943524205,0.1899412937628484,-0.00562282034457559,0.6039894632497923,0.14944139112109048,-0.9857802265738445,0.9757677673600055,-1.0193696723750927,-0.5356774552742505,1.4978573107397408,0.12873466848717197,0.5481751778790004,0.2693416587319954,-0.02040560836426075,0.2775504828143864,0.28803402762471497,0.06785735799652869,0.8015884465111203,-0.05649768129653831,-0.05965897622492369,-0.047911205075758224,0.759655152600313,-0.10541835843806059,0.7816995303650782,0.24399562026139024,0.20525346001549166,0.1476163167206837,-0.27993671711251855,-0.33025295923395726,-0.3700750539782564,0.9035241062732801,-0.35190181417204514,-0.22402375888693507,-0.13091975013335913
-0.12708936500712842,0.24116586200741377,0.07418051944649401,0.13141992813749248,0.21217211934317795,0.6788785820410863,-0.1166628441142697,0.1444449152526118,0.19156120071045232,-0.00562282034457559,0.6039894632497923,0.12295919289899962,-1.0782416549988134,0.9904003886495903,-1.0416570985611469,-0.5811355773140917,1.3728760950841297,0.18965789870509794,0.5481751778790004,0.2693416587319954,-0.03916703830042381,0.32875510392889706,0.2853422473421029,0.08347768376945183,0.7542527258777719,-0.05649757718938298,-0.05956785564033983,-0.04791133871174112,0.7831385685798299,-0.10541835843806059,0.8048730918442513,0.2396216249930592,0.20525346001549166,0.1462044634892275,-0.27993671711251855,-0.33025295923395726,-0.3700750539782564,0.9035241062732801,-0.35190181417204514,-0.22402375888693507,-0.021751692390012584
-0.12462817872415424,0.2394671681585309,0.024994847456866396,0.32505556110993233,0.21293484477642607,0.6869141005092827,-0.1166628441142697,0.14824091023408795,0.1872109085026232,-0.00562282034457559,0.6039894632497923,0.09647771283685036,-1.150937179969039,0.984589293845191,-1.0267988223969,-0.6228582850419017,1.5191198580609924,0.25058112892302387,0.5481751778790004,0.2693416587319954,-0.05792846823659008,0.3799597250434005,0.28248481844746487,0.02752642628398329,0.7736521495778619,-0.056497721363897614,-0.059942032943219474,-0.047911706219284915,0.38047564315082005,-0.10541835843806059,0.40752314642098814,0.23106454685436037,0.20525346001549166,0.14374530305559755,-0.27993671711251855,-0.33025295923395726,-0.3700750539782564,0.9035241062732801,-0.35190181417204514,-0.22402375888693507,-0.1855037790050285
-0.0021700963070404814,0.23776847419733924,0.027702581800665146,0.1741593919864653,0.21369757020967742,0.7001720490016653,-0.1166628441142697,0.15572377511197882,0.182860378930556,0.043467511616045944,0.6039894632497923,0.06999550989003704,-1.1341369644175894,0.99287287917517,-1.026489278127561,-0.6061129482391386,1.490673524363201,0.25058112892302387,0.5481751778790004,0.2693416587319954,-0.07668989817275314,0.3799597250434005,0.2797515493838441,0.08486534065177508,0.8142421090810008,-0.056497666541282424,-0.05958302902165708,-0.04791188703394133,0.3234845198138385,-0.10541835843806059,0.35128399869356103,0.24779329950595985,0.20525346001549166,0.14388720356564866,-0.27993671711251855,-0.33025295923395726,-0.3700750539782564,0.9035241062732801,-0.35190181417204514,-0.22402375888693507,-0.34925586562004446
0.08431631791320282,0.23606978034845635,0.04837954026948531,0.30868377835881783,0.21446035105583422,0.7141946479277945,-0.1166628441142697,0.16320623435019654,0.17851032253556437,-0.08307321176860918,0.6039894632497923,0.043513311667975715,-1.1505630584591382,0.9940270041760405,-1.0306902758675314,-0.5719656904855407,1.5398885022920838,0.22011951381406092,0.5481751778790004,0.2779103994762204,-0.09545132810891621,0.32875510392889706,0.27689415554483143,-0.015661144534227272,0.7426902985843443,-0.056497642601079076,-0.06002125969785889,-0.047912236011077136,0.6423962060778289,-0.10541835843806059,0.6659877698362019,0.23642317003673136,0.20525346001549166,0.14714461494858447,-0.27993671711251855,-0.33025295923395726,-0.3700750539782564,0.9035241062732801,-0.35190181417204514,-0.22402375888693507,-0.07633572126168198
0.2997282457370672,0.23557517051185947,-0.062206454615653856,0.150570828831584,0.21522308203037221,0.6351414250571797,-0.1166628441142697,0.17068909922811246,0.17415979141209662,-0.5409043581784314,0.6039894632497923,0.0170303952860171,-1.1060382527243828,0.9883331836365554,-1.0447525770735844,0.16562490342169894,1.5200761978600268,0.22011951381406092,0.5481751778790004,0.2779103994762204,-0.11421275804508248,0.32875510392889706,0.2741195343272561,0.04487595866450399,0.790695912318106,-0.05649768367793492,-0.05997704544267797,-0.04791237480927727,0.6063591492738128,-0.10541835843806059,0.6304262079192845,0.23826707298712124,0.20525346001549166,0.14485906964632092,-0.27993671711251855,-0.33025295923395726,-0.3700750539782564,0.9035241062732801,-0.35190181417204514,-0.22402375888693507,0.1965844230966805
0.3242710415634733,0.2411372087268464,-0.10468983803695454,0.3504889779348271,0.21497063190332086,0.8369094093951671,-0.1166628441142697,0.17817155579763905,0.16980949920426264,-0.49942492691567886,0.6039894632497923,0.010614770531330994,-1.0750544374970408,0.954192317967139,-0.994959672833153,-0.04702434770561636,1.516611198472486,0.18965789870509794,0.5481751778790004,0.2864791402204455,-0.13297418798124552,0.2775504828143864,0.2901533189982243,0.03660018920614057,0.7810716295583485,-0.05649768990628583,-0.05985841903495987,-0.04791103487122414,0.3421661903058235,-0.10541835843806059,0.3697191718411677,0.2527623765443491,0.20622972829926065,0.14241347013474803,-0.27993671711251855,-0.33025295923395726,-0.3700750539782564,0.9035241062732801,-0.35190181417204514,-0.22402375888693507,0.14200039422500335
