SSAP-MD386.PV,SSAP-FB385.PV,SSAP-PD3850.PV,SSAP-TD3851.PV,SSAP-TD385A.PV,SSAP-TD385F.PV,SSAP-PD385A.PV,SSAP-TD385A1.PV,SSAP-TD385A8.PV,SSAP-DPF389.PV,SSAP-FB389.PV,SSAP-MJ384.PV,SSAP-PVU01.PV,SSAP-SSJ384.PV,SSAP-TTF389.PV,half_假比重,half_平均粒徑μm,half_茶袋保持力,SSAP-FJ3021.PV,EC-SAP,EC,bad_ratio,mix,bridge,FT_total,TD385,TD385A,PD385A
-0.912315489947729,1.5050284140101589,0.17047839188545896,1.7802126979021933,1.5310562925840896,1.773806930623525,1.0122284244329838,1.0173354987344894,1.3895810516906304,0.7474083926480916,-2.7939782019124624,-0.3327399820401596,0.4658730940069794,-0.27752728348397526,-0.9764793193672173,0.7151031839411215,1.0596891873822831,0.23631317930406998,0.4532061447120503,-0.06721875800863823,0.39413008165238617,-0.04494626033097527,-0.043756287006931655,-0.04579859139928491,0.14726432380404525,1.8613012650157,1.1192588132360217,0.9780801830856345
-1.0743986420432905,1.519303382539306,1.5646241755751138,1.7912192855596871,1.538103379316745,1.7498927922136223,1.2140490213408222,0.8867805905847383,0.9834550453230693,0.7474083926480916,-2.7939782019124624,-0.4367725429822045,0.43466827786512907,-0.27752728348397526,-1.1484785942177542,0.6467552897988217,0.8778599207734441,0.07934603100720508,0.5793399679324023,-0.11793584849492468,0.3913008555434036,-0.044950778880278784,-0.04375627192204391,-0.045802044040871695,-0.013924634854827062,1.8677717457117837,1.1564136929143969,0.9787741218576229
-0.8879601997263608,1.5335783761167086,0.5540822396483369,1.8281705458856075,1.5451454700284257,1.723526154301575,0.9784843659334361,0.7563783985066156,1.4397520584565524,0.7515694183339188,-2.7939782019124624,-0.25120024296187665,0.8332306811678074,-0.27752728348397526,-0.6631998267800451,0.6467552897988217,0.8778599207734441,0.07934603100720508,0.69426174157078,-0.11504298844796258,0.4020911259832254,-0.044950795910841494,-0.04375626156600626,-0.04580055821242134,-0.04266661390148712,1.8940893235887772,1.2946354658664299,1.3353964785628878
-1.7162565168867243,1.544398755221671,1.253513009424285,1.8225751999314865,1.5521876629861286,1.697159793450239,1.3809242255673257,0.8486431780331564,1.6231402497038485,0.7522095646827893,-2.7939782019124624,-0.23058121254548714,0.186163459516855,-0.27752728348397526,-0.17792105752537157,0.8517989722257209,0.9687745540778636,-0.07762111728967097,0.7051933662317771,-0.1194071988495223,0.4017387522828308,-0.044958910725313675,-0.043756247035983735,-0.04580142248201416,-0.3915211899343518,1.885131349695232,1.451146856296507,1.5719521844069586
-1.0748465841239783,1.553925090105891,0.6227203601964594,1.6866064562273295,1.5592299568532897,1.6708224031554282,1.292470401164419,0.9577570974258617,1.6310614406597248,0.7558371103785282,-2.7939782019124624,-0.3027487749830244,0.2767384026166212,-0.27752728348397526,0.30735770809538393,0.8517989722257209,0.9687745540778636,-0.07762111728967097,0.7051933662317771,-0.10686615955338813,0.3914277264946986,-0.04495189397490617,-0.043756290246992145,-0.04580143896018601,-0.7513103109128344,1.7568785830260065,1.6076579984996666,1.7266494094849507
-1.3046848139752512,1.5634514250725084,0.654770326794482,1.6836331547453858,1.564076516876587,1.6490002383345972,1.1596998466206074,1.0513912346034138,0.9700752681974192,0.7599981359043159,-2.7939782019124624,-0.3238364887416676,0.3895910458918788,-0.27752728348397526,0.10416001550411469,0.5100595015142223,0.9915032124039685,0.23631317930406998,0.7051933662317771,-0.13639558175181823,0.3947016121573441,-0.044951886611821985,-0.043756276219680215,-0.045801423501445476,-0.7526224666856759,1.757309389228604,1.678484195107,1.7246981665998935
-0.9382533460349696,1.5729777599567294,0.36978467777566265,1.6073902033816319,1.5676072502094325,1.6274045633662702,0.8828991277870458,1.1449099883365086,0.870522165880491,0.7570107367174875,-2.7939782019124624,-0.15419658253460028,0.5445218974275281,-0.27752728348397526,-0.06460543932837205,0.5100595015142223,0.9915032124039685,0.23631317930406998,0.7030181864363938,-0.1402448271458192,0.3883102542823917,-0.044951878850457413,-0.04375624099518193,-0.04580145379501511,-0.7536137597283569,1.6642427475608015,1.6477021084949746,1.7278744080095707
-1.9008080541087857,1.673625486865487,-0.09733418569863524,1.6137367190645808,1.571137983542278,1.6058088879437495,0.5494636402907837,1.2396812051289232,1.6729006098071864,0.7548768662092055,-2.7939782019124624,0.10073108145997876,0.6268734087560918,-0.27752728348397526,0.7913752758053719,0.5100595015142223,0.7869452874690246,0.23631317930406998,0.6945173300842081,-0.07941911045949615,0.40314801787534466,-0.04495192373885956,-0.04375628407975028,-0.04580156462142352,-0.7536137597283569,1.658931706107736,1.5992333799911316,1.7070595238896569
-0.9291692304571738,1.6283059580131423,-0.13273534700560646,1.6277795413965628,1.5746687155385752,1.5841446699758117,0.8814402391924631,1.2710210448842119,1.387448346284468,0.7631989172607814,-2.7939782019124624,-0.4161536531511376,0.6521870517804502,-0.27752728348397526,0.8885858439660863,0.5100595015142223,0.7869452874690246,0.23631317930406998,0.6867041016642659,-0.12641204575892928,0.3966527024630416,-0.04495193465429946,-0.04375632596474867,-0.04580164583852538,-0.7536137597283569,1.6286858416249859,1.550764732430864,1.5734329405177199
-0.6587739485727209,1.6179227019504885,-0.20019459520755012,1.6214276671553276,1.5484267825607263,1.5579384733713262,0.651796583889486,1.24110052083851,1.7806692032666156,0.7589312005701554,-2.7939782019124624,-0.44052161608135565,0.9829109166897213,-0.27752728348397526,0.9857961359471428,0.6467552897988217,0.7869452874690246,0.07934603100720508,0.6787658304426697,-0.1087860399503843,0.38877115022574094,-0.044966555417164523,-0.04375625612767386,-0.04580176803927272,-0.7536137597283569,1.6245009914281245,1.5047503951675352,1.4890124134973406
-0.6221059115240012,1.6075091461500002,-0.059246754093645375,1.656348271071098,1.506049733384798,1.5315089067994743,0.6112527349756882,1.2110929000973487,1.6484494882558922,0.7578642775590031,-2.7939782019124624,-0.3205555928776066,0.8908263858612373,-0.27752728348397526,1.0832897773289654,0.6467552897988217,0.7869452874690246,0.07934603100720508,0.679741084957254,-0.10481760490496252,0.4011517284449535,-0.044951898053615824,-0.04375630413648742,-0.04580175057811873,-0.7536137597283569,1.6146559746147517,1.4712862446555917,1.491709580618806
-1.3896736121175497,1.597118698683702,-0.10796645484168979,1.5687893657891445,1.4637665988444761,1.5051379022291773,0.8828175109815497,1.1834712338278786,1.5293431127904207,0.7622386730914587,-2.7939782019124624,-0.3885053426396069,0.9672826509736555,-0.27752728348397526,1.0052190100339555,0.44171160737192255,0.8778599207734441,-0.8624568587740401,0.6876426845049295,-0.13772803808579104,0.39319753791397316,-0.04495191584944745,-0.043756267906214855,-0.04580164073986563,-0.7536137597283569,1.574429720633879,1.4399761944765355,1.371881170318655
-0.9181910188602505,1.5939368836103085,-0.23656200402083236,1.5321742122474984,1.4214600105384971,1.4802926495690214,0.7609637135099877,1.1638528443417104,1.6777391346722492,0.7677866949628731,-2.7939782019124624,-0.39178553557704954,0.8545188202485303,-0.27752728348397526,0.9079882008133927,0.44171160737192255,0.8778599207734441,-0.8624568587740401,0.695611183533984,-0.11849694895708537,0.4046014638856769,-0.04495186025916051,-0.043756236937595255,-0.045801541844240116,-0.7536137597283569,1.5498027268506323,1.408648687468928,1.3734240966477547
-1.283674203583295,1.5979874128116196,-0.22080217191568438,1.615859328774231,1.4194719924816677,1.513188451263358,0.6294901450170935,1.1442348304800414,1.2633023538474817,0.7708807851545008,-2.7939782019124624,-0.36507440898911353,0.7123711809694815,-0.27752728348397526,0.8107573952267262,0.03162424251812421,0.9005885790995489,-1.0194240070709162,0.7036422801229669,-0.16076170406957763,0.3823502348707597,-0.044965166205726555,-0.04375621872881455,-0.0458014137198106,-0.7536137597283569,1.5666857853334144,1.3924500926234764,1.3751414058824634
-0.9969489654891402,1.5846390425397858,-0.14960687005031198,1.8274197156785386,1.4372113092294203,1.5469472397994024,0.8828991277870458,1.1247608624363192,1.7990130963867736,0.769493788808874,-2.7939782019124624,-0.3913171052883724,1.0224238209298462,-0.27752728348397526,0.6787685834694955,0.3050158190873231,0.9233172374256539,-1.0194240070709162,0.6060002525718721,-0.14841477186838975,0.3868513806618116,-0.04495185912734036,-0.043756221923361475,-0.04580265952175282,-0.7536137597283569,1.6620517324477053,1.4079077085029772,1.3748753169721435
-0.9293360608381035,1.5712086235754477,-0.002371307617972002,1.8581188952484107,1.4550596349313778,1.5809136662514218,0.8828991277870458,1.0855523627993304,1.4533835821921977,0.7704540208152268,-2.7939782019124624,-0.3772586575663439,0.6114379205421964,-0.27752728348397526,-1.511606135622536,0.3050158190873231,0.9233172374256539,-1.0194240070709162,0.4821498566132546,-0.0788690047961168,0.4053091295819999,-0.04495190251349976,-0.04375623914233893,-0.04580428636420389,-0.7536137597283569,1.6965570219354869,1.427904648061922,1.372735411855833
-0.49311274443486414,1.557778204775903,-0.11299985918151957,1.649653115726644,1.4729080602062534,1.6110720551199393,0.8828991277870458,0.9868842432171826,1.600475296619563,0.776215424856278,-2.7939782019124624,-0.40022059858685916,0.7161015574484253,-0.27752728348397526,0.05365710662233108,0.5100595015142223,0.9005885790995489,-0.8624568587740401,0.3563644083637686,-0.11477665637211752,0.3970477135399699,-0.04495187739048072,-0.043756330082389674,-0.045805910629251656,-0.7536137597283569,1.6997406756645987,1.447901588700097,1.3738188498174002
-0.9746374118898762,1.5523554552535035,-0.04341962187825144,1.6642416198145622,1.459543995462853,1.591917928489049,0.8828991277870458,0.8882163102116859,1.2314471475355777,0.7762154248562789,-2.7939782019124624,-0.30884047751567173,0.7332861030909643,-0.27752728348397526,0.3379916473734942,0.5100595015142223,0.9005885790995489,-0.8624568587740401,0.20036110743225868,-0.13013859016362986,0.3971637787080297,-0.0449577735567158,-0.043756336653220325,-0.04580670547907102,-0.7536137597283569,1.7029353454645078,1.4912300749839682,1.5321492227811047
-0.9840741827700793,1.5996147808447054,-0.07383578327657817,1.6601523577205215,1.434829990180464,1.57272159643008,0.8662062706769751,1.0437209180497176,1.4737025586723815,0.7772823478674312,-2.7939782019124624,-0.2619790319706686,0.524030779437816,-0.27752728348397526,-0.3057719461672535,0.2366679249450234,0.9233172374256539,-0.5485225621802992,0.040555978432836655,-0.17112550395970771,0.3995517010036115,-0.04495363014563212,-0.043756299862401093,-0.04580417120169655,-0.7536137597283569,1.6918494112338494,1.5108097979595614,1.5296472045644323
-0.7656275957850867,1.6468741564500222,0.244053153938973,1.6380992365496103,1.4101159848980827,1.5535251953330291,1.1545455205984034,1.0165183721152957,1.233266845595466,0.7762154125332706,-2.7939782019124624,-0.3580452554207685,0.9468434738977501,-0.27752728348397526,-0.1365274050706729,0.2366679249450234,0.9233172374256539,-0.5485225621802992,-0.12046898824887851,-0.12919222729044824,0.3979271032515701,-0.04495180391352388,-0.043756294505130224,-0.045804308217574384,-0.7536137597283569,1.6711889336011534,1.5274416658932604,1.3683668777595337
-6.001335736985622,1.5317347599831075,0.20386605143467112,0.052938540141693524,-0.8970020703025708,-2.103176508253517,2.2576971314821965,0.8209351601391911,-1.078139460838554,0.7078254021945192,-2.7939782019124624,0.04293482531723132,0.6059263768424179,-0.27752728348397526,0.24167964418168922,1.0568426546526202,-0.2358443372056951,-2.589095490039654,-0.2850295844074589,4.83683675747266,2.9096915039232507,-0.04495055460367934,-0.0437562247088426,-0.04580653065954742,-0.7536137597283569,-0.7686634174337693,-1.379698494239113,-1.3900973336159426
-6.001335736985622,1.5379561190862823,1.7304593774930623,0.2787531330826858,-0.7317010785969718,-0.6231710790097047,2.523131511995638,-0.7901185687956479,1.0449320923965475,0.7413268911066667,-2.7939782019124624,-0.14029446568923817,0.6651417260521866,-0.27752728348397526,-3.344233443352243,1.0568426546526202,-0.2358443372056951,-2.589095490039654,-0.2802835287098225,4.695840977419157,2.8939854859835887,-0.04493416000116076,-0.04375628068430901,-0.04580850727481224,-0.7536137597283569,-0.4279788191166705,0.08621007952758074,-0.0033059447852198764
-5.262118030371656,1.542933221249464,1.8144966552385182,0.3618492715809378,-0.5456802693975744,-0.5465818116404255,2.5944426470910726,-0.8156911997075622,1.1520246805471437,0.743780834789384,-2.7939782019124624,0.12041322318195055,0.5439565442119515,-0.27752728348397526,0.353088905213367,1.0568426546526202,-0.2358443372056951,-2.275161193445902,-0.2759988709333488,-0.11577479184792536,0.4049152046263555,-0.04493612971728465,-0.043756295562286544,-0.04581034161715176,-0.7533327299279191,-0.45703014873188014,-0.19637842381703677,-0.3539865423617305
-3.946272185628669,1.5479102983643895,1.8049115095306707,0.22553423324335606,-0.555796671908349,-0.5181490499023155,2.6653017794050755,-0.8412638244414357,0.8766164255041758,0.7434607736178788,-2.7939782019124624,-0.28119232164799013,0.4417483207872884,-0.27752728348397526,0.45045390502967475,1.0568426546526202,-0.2358443372056951,-2.275161193445902,-0.27177336671218066,-0.13291635129945767,0.3790983562725698,-0.04493612632855664,-0.04375631273893476,-0.04581028251547909,-0.7536137597283569,-0.5923126349747183,-0.2460410833742414,-0.44107816015115187
-1.8048059991609904,1.557864477724892,-0.1909781720287738,0.24625840560457787,-0.5760291708601118,-0.5935884063722607,2.539835590688836,-0.8827521349741404,0.6973019178108213,0.7474083926480916,-2.7939782019124624,-0.19668498109291238,0.6449494048784339,-0.27752728348397526,0.6451847277502627,0.3050158190873231,-0.12220104557517068,-2.589095490039654,-0.2612775823072903,-0.12069765199616267,0.3848066846782146,-0.04492407856674532,-0.04375627825020619,-0.0458101630025075,-0.7536137597283569,-0.6034568408733356,-0.3427923728838231,-0.444557956084361
-4.344995670989207,1.5678186571677946,0.2527473126611887,0.3218339634668844,-0.596261772726169,-0.5692443001921288,1.1545455205984034,-0.823180707430919,0.427291354419218,0.7557304192136903,-2.7939782019124624,0.041498240158801075,0.5124717767571608,-0.27752728348397526,0.8399155450199681,0.3050158190873231,-0.12220104557517068,-1.4903254519615332,-0.25007458166003566,-0.2792832658526759,0.38777243548414075,-0.04492949783726932,-0.043756276305033745,-0.04581460951975306,0.5961386072151433,-0.5077086239175465,-0.38059477247075585,-0.44487084600595306
-5.1548440516027245,1.5713129507962786,0.08755809829221758,0.3011998008297074,-0.5598987459497891,-0.5449001921952121,0.9510007542836456,-0.7636092811233219,0.9277227160696233,0.7496489296751949,-2.7939782019124624,-0.06703383832447116,0.8170977905930776,-0.27752728348397526,1.0346460861100155,0.3050158190873231,-0.12220104557517068,-2.9030297866334065,-0.23912264363530875,-0.09030995373628094,0.4092152441996095,-0.044929549890358064,-0.04375634249974963,-0.04581448721480191,0.062365301653642,-0.5097773022356952,-0.41787439589385983,-0.4418821262102648
-4.87743408870714,1.5726106157259032,-0.06866778113877754,0.19670653586651016,-0.5134173793345529,-0.5205560855608841,0.8993612238735296,-0.7040380426279412,0.47769448227377814,0.7477284658225272,-2.7939782019124624,-0.0037704299364385734,0.7832325404217287,-0.27752728348397526,1.0928490030556237,-0.4468110164779739,-0.12220104557517068,-2.7460626383365305,-0.2323221395322537,-0.16470503910322493,0.4023317775026212,-0.04495348097198966,-0.04375621412158972,-0.045814346402828054,0.1195924305935977,-0.5323603733972293,-0.46542651570637505,-0.5066464483512068
-1.4042323602351892,1.5739083058685723,-0.23337232133989882,0.18796343221999173,-0.4669359111415787,-0.47021896281456593,1.372728291701017,-0.6643287861074046,0.13952328407115144,0.7474083926480916,-2.7939782019124624,-0.23714218887874208,0.8209817454529517,-0.27752728348397526,1.0928490030556237,-0.4468110164779739,-0.12220104557517068,-1.1763911553677922,-0.23505730033899871,-0.18900664228490552,0.39780989653258614,-0.04492958665546397,-0.0437562811938858,-0.04581441370835642,0.039119004850700016,-0.5180084631333753,-0.5180998560013956,-0.5612104519392629
-0.5247192520744478,1.5752148218959645,-0.079972809132001,0.4719941161752721,-0.42006909576087154,-0.37318309837739694,1.0378930245716924,-0.7240387894367428,0.2793471758924564,0.7474083926480916,-2.7939782019124624,-0.19199875218721954,0.7399665667245304,-0.27752728348397526,1.0928490030556237,-0.17341943990877498,-0.16765836222738045,-0.705489710477164,-0.23785128966065514,-0.18001915304427327,0.38353982232047734,-0.04492958671179472,-0.04375622655889817,-0.0458144718735916,0.3003286256865523,-0.3551819655748832,-0.5994261369365972,-0.5576519440185714
-0.6957386510935412,1.569660236565107,-0.12158638763131252,0.36195791327570626,-0.30095171690885925,-0.276695925398428,1.1481558127529548,-0.783410930883917,0.9070801325836026,0.7490087833263244,-2.7939782019124624,-0.40724989274053736,0.8719395581122611,-0.27752728348397526,1.0928490030556237,-0.17341943990877498,-0.16765836222738045,-0.07762111728967097,-0.2406727925838617,-0.1415891190673561,0.3961027700416928,-0.04492957282908933,-0.043756286746684504,-0.04581447362033037,0.18362192543151531,-0.37095412205873207,-0.6804510541921313,-0.6812920867908112
-0.1432789563468614,1.561927453766988,-0.09282338012353243,0.485567996576755,-0.2931679930796376,-0.17257832777938903,0.8881452366576111,-0.8296669999564369,0.43890058086117084,0.7579709687238404,-2.7939782019124624,-0.243702645046307,0.743763110275204,-0.27752728348397526,1.0928490030556237,-0.03672365162417552,-0.12220104557517068,-0.23458826558654702,-0.25318830965673994,-0.1649170670148177,0.39648663526705435,-0.0449295805989532,-0.043756265218236085,-0.04581465247108004,0.060762469732463006,-0.22618402829358691,-0.7641437876615008,-0.9218260627455004
-0.17161068706633134,1.5541297462197428,-0.06000042278802907,0.5011394227688613,-0.3140437237176071,-0.15621102752250604,0.9725071596032464,-0.7687778804295268,0.38471922087801846,0.765226072278287,-2.7939782019124624,-0.19949675780022533,1.6562344483883482,-0.27752728348397526,1.0928490030556237,-0.03672365162417552,-0.12220104557517068,-0.23458826558654702,-0.2695544867782166,-0.15731656961555743,0.38813977668493477,-0.044928549232818575,-0.04375626403071747,-0.0458139664769536,0.07876561556263655,-0.2003697760683624,-0.8118489771489646,-0.9167615322562682
-0.381340289378389,1.5463515012495495,-0.1254758596735638,0.5761408168202368,-0.3186550316986058,-0.144824894343224,1.2614553036206082,-0.7613515307533666,-0.017248422975536026,0.7668264629565197,-2.7939782019124624,-0.2194907318220944,0.6716845474516896,-0.27752728348397526,1.0928490030556237,0.03162424251812421,-0.16765836222738045,0.07934603100720508,-0.2858826949112745,-0.1944452013216455,0.37867477046810216,-0.0449284275268854,-0.043756294429578874,-0.04581416313890011,0.1878974486469058,-0.10503040337057558,-0.681218874583379,-0.7318728951317162
-0.5064825290057461,1.5401818405925551,-0.18357608288291402,0.4805468113589886,-0.3186550316986058,-0.13509466665130204,1.031474994355912,-0.8343998871980385,0.6476387030991828,0.7709874884823079,-2.7939782019124624,-0.2672899236319775,0.7269749614418451,-0.27752728348397526,1.0928490030556237,0.03162424251812421,-0.16765836222738045,0.07934603100720508,-0.30198883165222545,-0.11329396654350442,0.4233199792915307,-0.04492870301980651,-0.043756577063569085,-0.04581460323136188,0.25323118171142056,-0.0954088736805464,-0.5533427990627047,-0.613304246815133
-0.6422884124503275,1.5345574774130235,0.008489630734487255,0.6161380960210093,-0.3186550316986058,-0.12536430133741547,1.1545455205984034,-0.8752999561711404,0.6693311937587029,0.7706673908218947,-2.7939782019124624,-0.09936879949765735,0.5745770428860044,-0.27752728348397526,1.0928490030556237,-0.2417673340510747,-0.5767742120972683,0.23631317930406998,-0.31005283466621114,-0.13569743387543354,0.3897175753432738,-0.044928171716541995,-0.043756346855791536,-0.0458144963373305,0.3880042700403479,-0.010540416881744851,-0.4254670548709971,-0.43922680489784516
-2.427206864210324,1.5289331393641412,1.3111741503478231,0.5114655512664302,-0.3186550316986058,-0.11563400506161335,1.365193254105103,-0.8279190609974848,0.7153784427815867,0.775575278347369,-2.7939782019124624,-0.1675524972918801,0.6939357665485729,-0.27752728348397526,1.0928490030556237,-0.2417673340510747,-0.5767742120972683,0.23631317930406998,-0.3184947894287093,-0.17555911547736663,0.40731147882012536,-0.044928117821450765,-0.043756338678712536,-0.045814453035499185,0.300720363898192,-0.04445389410266231,-0.297590894629363,-0.2853103577122925
-1.571154948121391,1.523308776184607,0.941793550181677,0.4840800035608479,-0.3063606453858597,-0.11794290355037816,1.2586420857151444,-0.7805379780115759,0.6639960464841581,0.7667197717916818,-2.7939782019124624,-0.13217182543769548,0.6480367305197424,-0.27752728348397526,1.0928490030556237,0.37336371322962286,-0.5995028704233731,-0.07762111728967097,-0.32674780366806133,-0.15898930678072018,0.4259771308302286,-0.04492739683715535,-0.04375637565980876,-0.04581377583193703,0.10122146429552543,-0.10295337161079879,-0.2610667428474664,-0.29125105890442987
-1.0460238126550472,1.528790013219222,0.08817188082101932,0.4911102616187379,-0.2920740529393019,-0.12280299283247313,0.926860204241386,-0.7331572718858053,0.4120373625401957,0.769493788808874,-2.7939782019124624,-0.10218057620495982,0.7928921491468108,-0.27752728348397526,1.0928354175614827,-0.3101152281933744,-0.2131156788795902,-0.23458826558654702,-0.3072182257347752,-0.19525236267085297,0.3828157090026054,-0.04492737402835132,-0.04375621973089591,-0.04581353407605761,0.1855689666335262,-0.10957906402916541,-0.32421431625465835,-0.29250141220481096
-0.5005969637380339,1.5379978598620816,-0.1406570382552982,0.4816808004451472,-0.27778756273876626,-0.1276632197365246,0.8828991277870458,-0.6983341845864185,0.058668770020699076,0.7752551928499252,-2.7939782019124624,-0.2580739091654964,0.6289789038775948,-0.27752728348397526,1.0035480378619317,-0.3101152281933744,-0.2131156788795902,-0.23458826558654702,-0.2580769299684826,-0.12932600472752565,0.4084946109641458,-0.044927528851950976,-0.04375632746110394,-0.04581295057970713,0.1312183922204666,-0.10880421929583514,-0.3873618076390251,-0.39675587181872085
-0.192379023312422,1.5472006775732465,0.22771461501490772,0.5034220096009272,-0.26354430656404215,-0.13252330947281846,0.8828991277870458,-0.6799233846234268,0.3923686763017315,0.7662930074524086,-2.7939782019124624,-0.37585291682727595,0.6306889403088497,-0.27752728348397526,0.9064394962716626,-0.10507154576647525,-0.19038702055348533,0.07934603100720508,-0.2089356712140842,-0.15555619159430475,0.3897350087135289,-0.04492746999004922,-0.043756227807187374,-0.04581225239755101,0.08670136738582805,-0.1265345393145799,-0.4505096271146348,-0.5217388029891371
