SSAP-TD3861.PV,SSAP-TD3862.PV,SSAP-TD3863.PV,SSAP-FB385.PV,SSAP-FE3851.PV,SSAP-PD3850.PV,SSAP-TD3851.PV,SSAP-TD385A.PV,SSAP-TD385B.PV,SSAP-TD385C.PV,SSAP-TD385D.PV,SSAP-TD385E.PV,SSAP-TD385F.PV,SSAP-TE385.PV,SSAP-TD385A1.PV,SSAP-TD385A2.PV,SSAP-TD385A3.PV,SSAP-TD385A4.PV,SSAP-TD385A5.PV,SSAP-TD385A6.PV,SSAP-TD385A7.PV,SSAP-TD385A8.PV,SSAP-DPF389.PV,SSAP-FB389.PV,SSAP-MJ384.PV,SSAP-PVU01.PV,SSAP-TTF389.PV,half_假比重,half_平均粒徑μm,half_茶袋保持力,SSAP-FJ3021.PV,EC-SAP,EC,bad_ratio,mix,bridge,FT_total,TD385,TD385A,PD385A
-0.9274601097627095,-0.8760992272907342,1.0904754893865036,0.41018899569024797,0.11984182472735297,-1.122568375450461,-1.2362369613630941,-0.2977792360697317,-0.7776834720474821,-0.9007669746739257,-0.47680831911735677,-0.8287540961464424,-0.9178298871625203,-0.48177057922204325,0.28451495500025864,0.30680843519971757,0.3032415757626863,0.22849131608416443,0.1965717676289037,-0.01748675899801782,-0.05123563742941622,0.4732231888611309,0.4155574317126095,0.7378480771289092,-0.7610902354548645,-0.467038580749638,-0.9333776565540922,-0.8133585878882199,-0.10314343013150458,0.3634975498998596,-0.29137700878514927,-0.09092688055688908,-1.5879041873891657,0.28385751251721686,-0.1729051508963997,-0.3133513061808381,-0.2494560018142723,-1.0996188631869406,-0.25417277929488064,-0.20581092715329746
-0.6315491887945855,-1.3997879289568806,-0.11858776424511173,0.3419884843387611,0.11984182472735297,-0.9217680684036705,0.2991685343853705,-0.26330659687074004,-0.7867918349505335,-0.956839572636516,-0.5018509607346726,-0.8917571893042205,-0.9713432022124378,-0.007153100273593576,0.2627998340862305,0.21294180232268942,0.2611978461580658,0.3087458469745613,0.02379798474963615,0.008815203534837755,-0.08271548984081725,-0.02389810824123334,0.40921346733667574,0.71021492674244,-0.8646778740105769,0.1444875216207661,-0.9333776565540922,-1.1327880153577854,0.006918156899063722,0.4390463280856975,-0.44369761518320044,-0.009001924539760408,-1.5650882320176875,0.35237655695296055,-0.17709610496205405,-0.29536787659563146,-0.25118795713769365,-1.347014186279478,-0.3902091321210004,-0.3888717706665204
1.7824211839079978,0.47371338365825666,0.5459470740373692,0.426547805795772,0.11984182472735297,-0.1967050415108281,0.7647431407583701,0.8163790206733705,1.3595397450543971,1.4330651062357322,0.766657539236037,1.348932471052778,1.4631848899430775,0.23755963256845963,0.14140114633600848,-0.007713036261340017,-0.03745182953851174,-0.049750682509848966,-0.141240320078859,-0.06373845659304522,-0.10848957577556456,0.375372799300369,0.4112320028817167,-0.3855487724446406,0.14910687364161468,-0.47741206835010586,0.7469274954720148,1.2309897479169993,-0.8295499045332554,-1.0719292356310386,0.694295475861411,0.09310547911532792,1.25694435462186,-0.7217397392726473,-0.02031854887300218,0.03458892828237827,0.6787769516529322,1.4838129033208414,0.46388022744181423,0.4182407177960741
0.07858956154015372,1.1687206017296006,0.3587348723624549,0.44436796443094223,0.11984182472735297,-0.1872665587411907,1.0219539228003462,1.1685626461816405,1.5532669634095992,1.6383749524291416,1.0395650848337479,1.63210727308254,1.6375001947679675,0.7432522202849763,0.22178918540674783,0.18352109204062975,0.10085608789492327,0.11581829535520831,0.05714409955161467,0.09604572883459347,0.10213722248589759,0.9768894858654383,0.40950182442867283,-1.5373078729300014,0.5125094346008354,0.4891143221663771,0.9533267759997295,0.5921308929778683,-0.7635129523149145,-0.8452829010735303,0.7072484307833621,0.08132089684500197,0.7903442617329992,-0.025563113608440075,-0.01675045603646145,0.0682879385493113,0.6702876164544053,1.8046330278441065,0.5829260282983733,0.6769361595131415
-0.7331814919952335,-2.1519040006533126,-1.043837709317316,0.38839679631693436,0.11984182472735297,0.3210667439864007,-0.6995924905651728,0.0945970472646403,-0.23910052782925253,-0.3512104476774946,-0.3885024778327542,-0.3222807986049287,-0.3780216857091089,-0.20773840389974413,0.34565013368538605,0.1842245515900952,0.18196408627419094,0.30043545290905205,0.27034203310534316,0.05220501825452307,-0.2514417262154717,1.0040201048872974,0.4099343608236189,0.7347799717409186,-0.8418597879056807,-0.21671731847446954,0.09587479980303952,-1.0689021298638723,-0.015094160507049939,0.3634975498998596,-0.4091854454447931,0.011089817294706048,-1.558885898926899,0.22895936523993676,-0.17504403134700003,-0.31243641191794286,-0.25196098493257985,-0.32716274397225104,-0.2723868841256656,-0.22738492026206925
0.27707974196421126,-0.1255403231639933,-0.017860823461653626,0.3954364457214423,0.11984182472735297,0.4748988961238388,-0.9047405059556692,-0.05287012800111476,-0.4873004893038415,-0.6025602250940428,-0.19538520317425967,-0.5327383777785424,-0.5764856235978116,0.2965787446210138,0.3226234969858971,0.4727894174555957,0.3197476961655541,0.4902438330514993,0.46238874400785207,0.5819586832754592,0.36414785196734556,0.37078320641400464,0.4177201461280562,0.7340662915883707,-0.7759402096738415,0.6668965074212705,-1.2799943238280278,-0.7175297596473502,-0.19119269975595923,0.3634975498998596,-0.07006269250692676,0.015155892872455562,-0.6239019569999033,0.1973671670731356,-0.17562603002412266,-0.26456066747703216,-0.24937228661247024,-0.6153921110521012,0.6900397650359703,0.7739232220386076
1.624774643976282,0.7568346370727959,0.138896153473934,0.4548580002574392,0.11984182472735297,-0.20088274156348937,0.7562606507300601,0.7891565274173298,1.3155618283124926,1.3997307042479619,0.7348829041712366,1.3240644604686735,1.4384678374921545,0.20844911421134313,0.10154690570121279,-0.08415298581280192,0.014090887755347095,-0.12974261652553068,-0.18073766502220176,-0.10674996799832277,-0.1561026636211389,0.36012409811336277,0.4155574317126095,-0.38143270960380105,-0.6660744705152881,-0.7860770480597239,0.7997056798155858,1.1671038624230863,-0.34527892159875484,-0.8452829010735303,0.5910095148263117,0.0872236304304749,1.2469451700182128,-0.29759204002948403,-0.022578822191164798,0.010522859922812752,0.8661878262431056,1.4700185251358913,0.5132215587920332,0.41990314925495
0.8212821016624929,1.018973087716044,0.9608068222230247,0.4132467512215167,0.11984182472735297,-1.6333982508410216,-0.6580957467015173,0.1743147616049948,-0.28744805551340114,-0.3772329723173648,-0.3130548031958066,-0.3690029540159822,-0.29752912332128945,-0.06741947710432272,0.27445388410321797,0.32442172529506813,0.5025861434998772,0.7000502494694726,0.7770614394095495,0.8446115247907665,0.6660995600232567,0.3098198729060147,0.4445378081236642,0.6831892571491003,-0.12942145696818233,0.405096560040199,-0.9333776565540922,-0.3661573894308282,-0.27924196938041385,1.0434365535723897,-2.108899143913397,-0.04576234698207857,-0.19509801501276725,-0.12838140552998145,-0.1754243031076568,-0.3280376073017926,-0.2744547379235377,-0.2998237063011908,0.3801890791092611,0.5453566226036993
0.4944191426601187,0.10700277006811897,-0.11929168738537797,0.39777548693382386,0.11984182472735297,-0.6960562090526234,0.9542600602677106,1.6373603279601228,1.86606610290223,1.910836440247331,1.1405782523795407,1.9110209102859141,1.6606511675760833,0.3025955647155746,0.2989614267942016,0.2849479239572388,0.3869941563268164,0.3228859045659653,0.5324580725435688,0.6792245926630854,0.7370540601058941,0.09506743199454688,0.4119529132378322,-1.5373078729300014,0.13751632176486353,-0.7974666813024547,0.7997056798155858,0.6879597212187379,-0.5213774608476641,-0.16534389740100014,1.5188848173405394,0.031003480907051177,0.3075823482573589,-0.5736604225373438,-0.01997176601770348,0.19269442179272223,0.860956993435131,1.7036613298082848,-0.26617434117018635,-0.10198505068343965
0.30364768170771345,-0.05795474081351257,-0.5800767340944889,0.3981463841096724,0.11984182472735297,-0.5062029661901457,-0.7394567440373065,-0.1285308565399568,-0.3168508409344833,-0.40870563811492616,-0.3221544863720487,-0.41293779140357983,-0.4821164873549788,-0.24365908107934375,0.23727688504170588,0.273062497716461,0.23988225732994437,0.3296851269733657,0.3750032241341531,0.2120471306614764,0.5241106417074846,0.11968177152463101,0.45189105681688485,0.7361285865382765,-0.38911573568432956,0.10599040886388948,-1.0668601906746407,-0.6536438741534372,-0.3232666041926412,0.3634975498998596,-0.5619627279266213,0.03816586508627179,-0.1688438487282997,0.1958127847365201,-0.1762508863472115,-0.24588352259037258,-0.04526559417859152,-0.398635659191921,0.770476379759497,0.9689437394641749
