SSAP-FB385.PV,SSAP-MD385.PV,SSAP-PD3850.PV,SSAP-PD3851.PV,SSAP-TD3851.PV,SSAP-TD3853.PV,SSAP-TD3854.PV,SSAP-TD385A.PV,SSAP-TD385B.PV,SSAP-TD385C.PV,SSAP-TD385D.PV,SSAP-TD385E.PV,SSAP-TD385F.PV,SSAP-MD385A.PV,SSAP-PD385A.PV,SSAP-PD385A1.PV,SSAP-PD385A2.PV,SSAP-TD385A1.PV,SSAP-TD385A13.PV,SSAP-TD385A14.PV,SSAP-TD385A2.PV,SSAP-DPF389.PV,SSAP-FB389.PV,SSAP-FIP382.PV,SSAP-FJ3843.PV,SSAP-SSJ384.PV,SSAP-WT383.PV,SSAP-WV383.PV,half_假比重,half_平均粒徑μm,half_茶袋保持力,SSAP-FJ3021.PV,SSAP-FT1170.PV,SSAP-FT1173.PV,SSAP-FT3161.PV,SSAP-FT3162.PV,SSAP-WV317A.PV,SSAP-WV317B.PV,SSAP-FJ3011.PV,SSAP-FJ3022.PV,SSAP-FJ303A.PV,EC,bad_ratio,mix,bridge,FT_total
235.9866122285714,51.30734906666665,-10.453068919047617,9.72917052857143,181.61147634761903,181.36545453809532,181.83133297619045,168.2324146095238,173.45177569047618,175.80000310000003,164.07246254285715,173.65153721904758,176.42609877619046,27.884179509523808,-30.0,13.748643609523814,14.64831593809524,166.68829272380952,196.65660749047612,196.1000061,161.14993794285718,47.47619047619048,1478.2820521857138,33.38912727142857,33.3891160095238,20.0,305.26666695714283,3597.4690871523817,636.0,565.0,47.5,114.8085160142857,7.29650811904762,7.309206395238094,0.0,0.10000000000000002,223.09206354285712,218.66984121904758,1408.2886265380953,1589.3702508809524,1059.9524797714284,66.77824328095238,0.16674522120342936,0.7032611887382653,0.043335043589051436,14.705714514285715
236.3367854523809,51.47359758095239,-11.459047500000002,9.642685890476194,181.3060034,181.02677699523807,181.59217834285718,168.25788007619047,173.47724115238094,175.80000310000003,163.99607195714287,173.62608918095242,176.45156351904762,27.999633414285718,-31.53765724285714,13.747970761904762,14.642661690476196,166.79014296190482,196.68206787142861,196.09997994285717,161.30271911428568,56.38095238095239,1479.3453194714286,33.37206486190477,33.380035952380965,20.0,306.21269880476194,3598.7479654952385,629.0,558.0,47.6,114.98876299999999,7.3142859,7.286666680952381,0.0,0.10000000000000002,223.05714270476201,218.91746012380958,1407.8356119761909,1589.7929803999994,1060.0,66.75210081428574,0.1667958991882654,0.7029102003143417,0.043395376110718614,14.70095258095238
236.686957952381,51.56637592380952,-11.276719452380952,9.552123066666667,180.94460841428574,180.66886900476192,181.18990216666668,168.28334480952378,173.49459257142857,175.80000310000003,163.9196820952381,173.60092526190468,176.47702825714288,28.04107185238095,-31.607256119047623,13.756097166666667,14.660121547619047,166.89199538571432,196.66234988571426,195.98275103333333,161.45550028571424,57.904761904761905,1478.427885504762,33.406195328571435,33.395882561904756,20.0,307.3037043952381,3599.513823004762,629.0,558.0,47.6,114.54279290476187,7.310370566666667,7.311428519047617,0.0,0.10000000000000002,223.14285714285717,219.104761752381,1408.209972566667,1589.7482735761912,1059.4867989714285,66.80207789047621,0.16693407975682334,0.7032451793392948,0.04323617563865804,14.721799085714286
237.0371304523809,51.49074046666666,-11.972222190476188,9.555784223809523,181.01646786666663,180.7756100476191,181.1000061,168.26479521428575,173.44369216190483,175.80742536190476,163.84329078095237,173.6000061,176.5,28.03913007619048,-32.0,13.610053280952384,14.517259371428572,166.99304998571432,196.53509884761903,195.85543459047628,161.5820079952381,61.96825390952381,1478.5805024666668,33.35747474285714,33.410385485714286,20.0,310.772488547619,3599.5732305714287,631.0,556.0,47.6,114.07041059047616,7.306031895238098,7.288809514285716,0.0,0.10000000000000002,223.23809523809524,219.23174613333336,1408.2219354619046,1589.1799083904764,1059.9085693380953,66.76786022857144,0.1670272039199004,0.7032900698785164,0.04306024942144796,14.69484140952381
237.35619245714284,51.31626965714285,-11.449470976190474,9.559445380952381,181.08832804761903,180.88235182380959,181.11064802380955,168.16299147619048,173.39279174761901,175.83287411904763,163.80000310000003,173.6000061,176.5,27.89090292857143,-32.0,13.602646147619044,14.505283442857143,166.73695516190475,196.407842,195.72811817619046,161.27805146666662,62.76190476190475,1480.21862792381,33.410174409523805,33.40753555238096,20.0,309.86666652857133,3597.7971075142864,631.0,556.0,47.6,119.15512411428574,7.298518642857142,7.283809495238095,0.0,0.10000000000000002,223.14603169523807,219.22857158095246,1407.463489352381,1589.3067743238096,1059.0,66.81770996190477,0.16704054362778334,0.7031187679866288,0.04499294616074436,14.682328138095233
237.58157348095241,51.3120633047619,-10.757936433333333,9.609928671428571,181.12131900476192,180.8999939,181.4116785,168.06118483809522,173.34188988095238,175.85832214285713,163.80000310000003,173.6000061,176.5,27.899999600000005,-30.62666674761905,13.597391442857145,14.495298938095234,166.45699636190474,196.28059023809527,195.60560099047626,160.97264099047618,62.26984115238096,1483.8349028190476,33.41212826666666,33.40730176190476,20.0,309.0253978904761,3596.739281066666,627.0,557.0,47.5,117.87041037619049,7.3077884428571425,7.291587328571428,0.0,0.10000000000000002,223.14285713809525,219.10158719999995,1408.0273030619046,1589.345354352381,1060.0,66.81943002857142,0.16692593270694964,0.7031246865912114,0.04449039087431594,14.699375771428569
237.8069552428571,51.36425926666667,-9.580952414285713,9.600717261904762,181.1467655714286,180.8999939,181.26269966666663,167.95938110476186,173.29098438571427,175.8837709,163.80000310000003,173.59612601428574,176.5,28.0,-29.193650928571433,13.59783381904762,14.496117823809525,166.17703611904759,196.1999969,195.72652617142856,160.66722906190472,62.31746037619048,1482.6796351809523,33.419824142857145,33.414398923809536,20.0,311.73015920952383,3601.0,627.0,557.0,47.5,116.59589276190478,7.303754923809524,8.02568624761905,0.0,0.10000000000000002,223.09523809523807,219.0,1407.9185442238095,1589.6610107523813,1059.933861142857,66.83422306666668,0.1668539001130426,0.7030041663221288,0.044005177545691915,15.429441171428573
238.032807847619,51.470237909523824,-10.633862352380953,9.6047119,181.1722666476191,180.8999939,181.3676089380953,167.94264584761905,173.23995318095245,175.86286053809522,163.80000310000003,173.51995485714284,176.48260933333336,27.91197603333333,-30.850086847619053,13.603753266666667,14.500757757142859,165.91322253809525,196.1999969,195.85410926190482,160.43813723809524,64.71428534761905,1484.7537899857143,33.37831788095237,33.40782310476191,20.0,308.9904777904762,3601.0,626.0,559.0,47.6,115.31882586190474,7.3095240000000015,7.2864021857142856,0.0,0.10000000000000002,223.09523809523807,219.0,1408.0300234761908,1589.903134295238,1059.624622161905,66.78614098571428,0.16685812670496136,0.7030776395978972,0.04352429431277409,14.695926185714285
238.28422837142864,51.161523361904784,-9.668121752380953,9.608701971428571,181.19773864761902,180.8999939,181.28263053333325,168.04460071428568,173.18897792380955,175.7609093095238,163.8388795380952,173.4434901666667,176.38071259523815,27.886069252380953,-29.0,13.747241380952378,14.650823766666665,166.2096732,196.1999969,195.9815492190476,160.73857843333334,54.79682540952382,1480.1965797142857,33.34472984761905,33.38364627142858,20.0,311.56190562857154,3601.0,626.0,559.0,47.6,114.71210843333333,12.075555480952382,7.307809533333333,0.0,0.10000000000000002,195.26984083333332,199.79999932380954,1408.4303211,1589.5638892714292,1059.7540457619048,66.72837611904761,0.1491213398486173,0.7033332202885854,0.04329873244597576,19.48336501428572
238.60967654285716,51.28021095238097,-10.49349208095238,9.593729433333333,181.0,180.73686,181.30000310000003,168.14659771904766,173.13798087142854,175.65891738095237,163.91533915238097,173.3669935,176.2787744476191,27.861034647619054,-31.31025868095239,13.753943942857143,14.657069252380953,166.51565987619043,196.1999969,196.0798187428571,161.03914533333332,39.10476176190476,1479.1866164428573,33.4083092,33.41159239523809,20.0,311.6252906428571,3601.0,624.0,559.0,47.5,114.98428090000002,9.67476190952381,7.27314821904762,0.0,0.10000000000000002,223.04126993809533,219.08253987619045,1408.2569115095237,1589.9242873380954,1059.2201741523807,66.81990159523811,0.16689305405622756,0.7032926746768876,0.043404307530781824,17.04791012857143
238.93503970476192,51.23000044761904,-9.2961375,9.457971842857145,180.44157700000005,180.30000310000003,180.6740657142857,168.2485663952381,173.08700561904755,175.55695233333333,163.99177623809518,173.30000310000003,176.17686389523809,27.900163280952377,-29.847831457142853,13.603061223809519,14.503674957142856,166.82156299523808,196.07534790000003,195.79986642857142,161.3396257714286,31.72380956190476,1478.6499837238098,33.41176441904762,33.40493429523809,20.0,313.4264548142857,3601.0960984,627.0,552.0,47.6,115.24802070952379,8.190476047619049,7.2706349,0.0,0.10000000000000002,223.0,219.1111116,1408.0373070095236,1589.6542445666666,1059.900222047619,66.8166987142857,0.16686243561731662,0.703074188753707,0.04349713212606368,15.561110947619047
239.2582361142857,51.24648176190478,-12.092380976190475,9.45545024285714,180.4918794190476,180.30000310000003,180.892375404762,168.20029994285713,173.03638276666663,175.47783333809517,164.06770396666667,173.30000310000003,176.08781723809517,27.904204595238088,-31.53305208095239,13.461858114285713,14.359715133333333,167.08305577142858,195.79680015714283,195.5214632857143,161.5702827047619,29.58412697142857,1485.0811360666669,33.39983621904761,33.4139061,20.0,305.8253944047619,3601.3980189666668,627.0,552.0,47.6,115.49545033809521,7.366666800000001,7.268121676190478,0.0,0.10000000000000002,223.0,219.047619047619,1407.8730178095236,1589.4876592714286,1059.8555908238097,66.8137423190476,0.1668517731825532,0.7030481997736768,0.043593992712700924,14.73478847619048
239.53843689047628,51.09756614761905,-12.210476109523812,9.452914519047619,180.54246012380955,180.30000310000003,180.6999969,167.99659148095242,172.98547654285716,175.42690676666663,163.9824770952381,173.30000310000003,176.03691391904766,27.841102495238104,-31.262222299999994,13.444748014285715,14.346088047619045,166.87935093809526,195.51669819999998,195.2415030333333,161.33613513809524,30.809523809523807,1477.6866513238094,33.32731210000001,33.390998476190475,20.0,306.22598774285717,3601.701613652381,625.0,566.0,47.5,114.9829563,9.871867138095238,7.298715819047619,0.0,0.10000000000000002,223.0,218.95873006190484,1408.1701718285715,1589.1392822333332,1059.651309057143,66.71831057619048,0.16685302776109034,0.7033433082460295,0.043409606134239914,17.270582957142857
239.68850926190484,51.25047665714286,-13.161904652380947,9.450378785714287,180.59304300952374,180.30000310000003,180.7391132190476,167.79288663809518,172.93457322380948,175.37598164761903,163.77877226190475,173.30000310000003,175.98601349999996,27.92534627619048,-33.068531400000005,13.34383647142857,14.245821357142859,166.67564609999994,195.23659624285716,194.9895128523809,161.10198901904764,48.60952377142856,1477.6081484809527,33.38931274285714,33.41817601428571,20.0,311.796189804762,3601.948195685713,625.0,566.0,47.5,113.90530540952379,7.499735428571428,7.301216980952381,0.0,0.10000000000000002,223.04444449523808,219.19365074761902,1403.2985491095237,1585.2137858,1056.8286481571429,66.80748875714286,0.16738493279250288,0.7027002884625191,0.04311259499300362,14.900952409523807
239.83858453809518,51.322751552380936,-12.616190495238097,9.4499998,180.6000061,180.30000310000003,180.69552976666668,167.5891781761905,172.8918289857143,175.32505579999992,163.57506379523812,173.29035077619045,175.93511018095242,27.922760909523806,-32.343877514285715,13.251172880952382,14.15387811904762,166.47193690952386,195.0869583809524,194.9131622333333,160.8678414476191,57.844444457142856,1478.3243815095236,33.417114980952384,33.40533864285714,20.0,307.28334844761906,3600.454857238095,627.0,566.0,47.6,112.82765415238096,6.9704761,7.280465619047622,0.0,0.10000000000000002,223.047619047619,219.1936507428571,1398.784813290476,1579.008510042857,1052.0,66.82245362380952,0.16808811834032128,0.7033775454999023,0.042883804336513946,14.35094171904762
239.98865980952385,51.40268744285713,-12.056984128571427,9.4499998,180.6000061,180.30000310000003,180.69013683809516,167.5,172.8663678857143,175.30000310000003,163.3713589619048,173.23939732380944,175.90788778095242,27.93753550476191,-32.026361914285715,13.254260609523811,14.153193523809525,166.2801550047619,195.06149437142844,194.83681234285717,160.78191557142856,61.285714095238106,1473.2245686857145,33.3967870047619,33.42061523809524,20.0,309.47333635714284,3599.4932105761914,627.0,566.0,47.6,111.7500032761905,9.26675751904762,8.086878333333333,0.0,0.10000000000000002,223.11111085714282,219.1936507428571,1368.3652053142853,1545.908162433333,1031.0,66.81740224285713,0.17164164716772,0.7025268471039797,0.0433659239026457,17.453635852380955
240.00323488095242,51.418544585714294,-11.415820076190474,9.4499998,180.6000061,180.30000310000003,180.74825031904757,167.5,172.84090678095242,175.30000310000003,163.33307466190485,173.1884445904762,175.93333943333332,28.0,-32.0,13.249018719047616,14.146850666666666,166.1529046952381,195.03602890476196,194.76046244285712,160.75645155238095,60.40952373333333,1479.4104294619046,33.41422163333333,33.406761895238105,20.0,310.5822223428571,3598.769810271428,624.0,567.0,47.6,111.51053183333332,7.523333276190478,7.459116428571429,0.0,0.10000000000000002,223.28571428571428,219.01904731428573,1368.6166817714281,1545.8097795714286,1030.2084205238093,66.82098352857143,0.17170094589535412,0.7028987100776914,0.04328794409496434,15.082449704761903
